id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
101,deepseek/deepseek-v3.2-exp,5,2,4,بر اساس ماده 302 قانون آیین دادرسی کیفری و رویه قضایی دیوان عالی کشور در پرونده‌های مشابه، رسیدگی به قتل غیرعمدی ناشی از تصادفات رانندگی در صلاحیت دادگاه کیفری دو قرار دارد.,6692,4355,79,4434,173,32,"results{explanation,answer,confidence}:
بر اساس ماده 302 قانون آیین دادرسی کیفری و رویه قضایی دیوان عالی کشور در پرونده‌های مشابه، رسیدگی به قتل غیرعمدی ناشی از تصادفات رانندگی در صلاحیت دادگاه کیفری دو قرار دارد.,2,4",
102,deepseek/deepseek-v3.2-exp,5,4,3,"بر اساس بند ""د"" ماده 232 قانون آیین دادرسی کیفری، آرای دادگاه‌های عمومی جزایی در جرایمی که مستلزم پرداخت کمتر از خمس دیه کامل هستند قطعی می‌باشد، اما در مورد جرایم غیرعمدی ناشی از کار که مجازات تعزیری دارند، قابلیت تجدیدنظر بستگی به درجه مجازات دارد.",6556,4524,106,4630,250,46,"results{explanation,answer,confidence}:
بر اساس بند ""د"" ماده 232 قانون آیین دادرسی کیفری، آرای دادگاه‌های عمومی جزایی در جرایمی که مستلزم پرداخت کمتر از خمس دیه کامل هستند قطعی می‌باشد، اما در مورد جرایم غیرعمدی ناشی از کار که مجازات تعزیری دارند، قابلیت تجدیدنظر بستگی به درجه مجازات دارد.,4,3",
103,deepseek/deepseek-v3.2-exp,5,4,5,بر اساس ماده 180 قانون آیین دادرسی کیفری، جلب بدون احضاریه برای جرایم تعزیری درجه دو و سه مشروط به وجود بیم تبانی یا فرار است، در حالی که برای جرایم سلب حیات، حبس ابد و قطع عضو این جلب به صورت مطلق و بدون شرط مجاز می‌باشد.,5849,3561,98,3659,222,48,"results{explanation,answer,confidence}:
بر اساس ماده 180 قانون آیین دادرسی کیفری، جلب بدون احضاریه برای جرایم تعزیری درجه دو و سه مشروط به وجود بیم تبانی یا فرار است، در حالی که برای جرایم سلب حیات، حبس ابد و قطع عضو این جلب به صورت مطلق و بدون شرط مجاز می‌باشد.,4,5",
104,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس تبصره ماده 27 قانون آیین دادرسی مدنی و رأی وحدت رویه دیوان عالی کشور، اختلاف صلاحیت بین دادگاه‌های کیفری و حقوقی در حوزه یک استان در صلاحیت دادگاه تجدیدنظر همان استان است نه دیوان عالی کشور.,5788,3475,84,3559,198,38,"results{explanation,answer,confidence}:
بر اساس تبصره ماده 27 قانون آیین دادرسی مدنی و رأی وحدت رویه دیوان عالی کشور، اختلاف صلاحیت بین دادگاه‌های کیفری و حقوقی در حوزه یک استان در صلاحیت دادگاه تجدیدنظر همان استان است نه دیوان عالی کشور.,1,5",
105,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس اصل 172 قانون اساسی و ماده 597 قانون آیین دادرسی کیفری، رسیدگی به جرایمی که مأموران نیروهای مسلح در مقام ضابط دادگستری مرتکب می‌شوند در صلاحیت محاکم عمومی (دادگاه‌های کیفری) است، نه دادگاه‌های نظامی.,4225,4269,98,4367,207,36,"results{explanation,answer,confidence}:
بر اساس اصل 172 قانون اساسی و ماده 597 قانون آیین دادرسی کیفری، رسیدگی به جرایمی که مأموران نیروهای مسلح در مقام ضابط دادگستری مرتکب می‌شوند در صلاحیت محاکم عمومی (دادگاه‌های کیفری) است، نه دادگاه‌های نظامی.,1,5",
106,deepseek/deepseek-v3.2-exp,5,3,5,مطابق ماده 283 قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت پس از صدور کیفرخواست و قبل از ارسال به دادگاه، در صورت اعلام رضایت قطعی شاکی، دادستان در صورت فراهم بودن شرایط می‌تواند از کیفرخواست عدول و تعقیب را معلق کند.,6784,3115,99,3214,220,42,"results{explanation,answer,confidence}:
مطابق ماده 283 قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت پس از صدور کیفرخواست و قبل از ارسال به دادگاه، در صورت اعلام رضایت قطعی شاکی، دادستان در صورت فراهم بودن شرایط می‌تواند از کیفرخواست عدول و تعقیب را معلق کند.,3,5",
107,deepseek/deepseek-v3.2-exp,5,2,5,مطابق ماده 18 قانون آیین دادرسی کیفری، رأی قطعی کیفری تنها زمانی برای دادگاه حقوقی لازم‌الاتباع است که در ماهیت امر حقوقی مؤثر باشد.,4351,3780,60,3840,132,24,"results{explanation,answer,confidence}:
مطابق ماده 18 قانون آیین دادرسی کیفری، رأی قطعی کیفری تنها زمانی برای دادگاه حقوقی لازم‌الاتباع است که در ماهیت امر حقوقی مؤثر باشد.,2,5",
108,deepseek/deepseek-v3.2-exp,5,4,5,بر اساس تبصره 1 ماده 45 قانون آیین دادرسی کیفری، شهروندان فقط در جرایم موضوع بندهای (الف)، (ب)، (پ) و (ت) ماده 302 می‌توانند در صورت عدم حضور ضابطان اقدام کنند که شامل جرایم سیاسی و مطبوعاتی نمی‌شود.,6767,4495,92,4587,199,38,"results{explanation,answer,confidence}:
بر اساس تبصره 1 ماده 45 قانون آیین دادرسی کیفری، شهروندان فقط در جرایم موضوع بندهای (الف)، (ب)، (پ) و (ت) ماده 302 می‌توانند در صورت عدم حضور ضابطان اقدام کنند که شامل جرایم سیاسی و مطبوعاتی نمی‌شود.,4,5",
109,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم باید فوری نزد دادستان ارسال شود و دادستان مکلف است حداکثر ظرف 24 ساعت نظر خود را اعلام کند، بنابراین فقط قرار بازداشت موقت باید فوری به نظر دادستان برسد.,6870,3062,83,3145,213,41,"results{explanation,answer,confidence}:
بر اساس ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم باید فوری نزد دادستان ارسال شود و دادستان مکلف است حداکثر ظرف 24 ساعت نظر خود را اعلام کند، بنابراین فقط قرار بازداشت موقت باید فوری به نظر دادستان برسد.,1,5",
110,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس ماده 148 قانون آیین دادرسی کیفری و ماده 215 قانون مجازات اسلامی، تکلیف اموال و اشیاء (از جمله ضبط) حسب مورد با بازپرس، دادستان یا دادگاه است و این اختیار به صورت انحصاری به یک مرجع سپرده نشده است.,4308,3569,84,3653,204,41,"results{explanation,answer,confidence}:
بر اساس ماده 148 قانون آیین دادرسی کیفری و ماده 215 قانون مجازات اسلامی، تکلیف اموال و اشیاء (از جمله ضبط) حسب مورد با بازپرس، دادستان یا دادگاه است و این اختیار به صورت انحصاری به یک مرجع سپرده نشده است.,2,5",
111,deepseek/deepseek-v3.2-exp,5,2,4,بر اساس ماده 315 قانون آیین دادرسی کیفری که به موجب قانون اصلاح این قانون اضافه شده است، جرائم در صلاحیت دادگاه انقلاب اگر توسط افراد زیر 18 سال ارتکاب یابد، در دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان رسیدگی می‌شود.,4861,4092,90,4182,221,42,"results{explanation,answer,confidence}:
بر اساس ماده 315 قانون آیین دادرسی کیفری که به موجب قانون اصلاح این قانون اضافه شده است، جرائم در صلاحیت دادگاه انقلاب اگر توسط افراد زیر 18 سال ارتکاب یابد، در دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان رسیدگی می‌شود.,2,4",
112,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت از طرف دادستان و شاکی یا مدعی خصوصی قابل تجدیدنظر است.,4070,3880,53,3933,112,22,"results{explanation,answer,confidence}:
بر اساس ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت از طرف دادستان و شاکی یا مدعی خصوصی قابل تجدیدنظر است.,2,5",
113,deepseek/deepseek-v3.2-exp,5,1,5,مطابق ماده 503 قانون آیین دادرسی کیفری، در جرایم تعزیری پس از صدور حکم قطعی، ابتلای محکوم‌علیه به جنون تا زمان افاقه موجب تعویق اجرای حکم می‌شود، مگر در مورد مجازات‌های مالی که از اموال وی وصول می‌شود.,6850,3483,102,3585,201,38,"results{explanation,answer,confidence}:
مطابق ماده 503 قانون آیین دادرسی کیفری، در جرایم تعزیری پس از صدور حکم قطعی، ابتلای محکوم‌علیه به جنون تا زمان افاقه موجب تعویق اجرای حکم می‌شود، مگر در مورد مجازات‌های مالی که از اموال وی وصول می‌شود.,1,5",
114,deepseek/deepseek-v3.2-exp,5,3,5,بر اساس ماده 415 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، ولی یا سرپرست قانونی می‌تواند خود از طفل دفاع کند یا وکیل تعیین نماید و نوجوان نیز می‌تواند از خود دفاع کند، بنابراین تعیین وکیل تسخیری الزامی نیست.,4912,3452,96,3548,222,43,"results{explanation,answer,confidence}:
بر اساس ماده 415 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، ولی یا سرپرست قانونی می‌تواند خود از طفل دفاع کند یا وکیل تعیین نماید و نوجوان نیز می‌تواند از خود دفاع کند، بنابراین تعیین وکیل تسخیری الزامی نیست.,3,5",
115,deepseek/deepseek-v3.2-exp,5,2,5,مطابق تبصره 3 ماده 217 قانون آیین دادرسی کیفری، در جرایم غیرعمدی در صورتی که به تشخیص مقام قضایی تضمین حقوق بزه‌دیده به طریق دیگر امکان‌پذیر باشد، صدور قرار کفالت و وثیقه جایز نیست.,5274,3768,87,3855,181,34,"results{explanation,answer,confidence}:
مطابق تبصره 3 ماده 217 قانون آیین دادرسی کیفری، در جرایم غیرعمدی در صورتی که به تشخیص مقام قضایی تضمین حقوق بزه‌دیده به طریق دیگر امکان‌پذیر باشد، صدور قرار کفالت و وثیقه جایز نیست.,2,5",
116,deepseek/deepseek-v3.2-exp,5,4,5,بر اساس تبصره 1 ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات وارده، مقام قضایی می‌تواند فقط به صدور قرار نظارت قضایی اکتفاء کند.,4423,4253,89,4342,192,37,"results{explanation,answer,confidence}:
بر اساس تبصره 1 ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات وارده، مقام قضایی می‌تواند فقط به صدور قرار نظارت قضایی اکتفاء کند.,4,5",
117,deepseek/deepseek-v3.2-exp,5,3,5,بر اساس ماده 331 قانون آیین دادرسی کیفری، تقاضای سوگند قابل توکیل است و وکیل در صورتی که در وکالتنامه تصریح شده باشد می‌تواند طرف را سوگند دهد، بنابراین گزینه‌ای که می‌گوید تقاضای سوگند قابل توکیل نیست، نادرست است.,11493,3609,94,3703,214,39,"results{explanation,answer,confidence}:
بر اساس ماده 331 قانون آیین دادرسی کیفری، تقاضای سوگند قابل توکیل است و وکیل در صورتی که در وکالتنامه تصریح شده باشد می‌تواند طرف را سوگند دهد، بنابراین گزینه‌ای که می‌گوید تقاضای سوگند قابل توکیل نیست، نادرست است.,3,5",
118,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس ماده 427 قانون آیین دادرسی کیفری، آرای دادگاه کیفری یک در مورد جرایم تعزیری درجه دو قابل فرجام است و دیوان عالی کشور در صورت نقض رأی می‌تواند حکم برائت صادر کند.,7085,3965,76,4041,169,34,"results{explanation,answer,confidence}:
بر اساس ماده 427 قانون آیین دادرسی کیفری، آرای دادگاه کیفری یک در مورد جرایم تعزیری درجه دو قابل فرجام است و دیوان عالی کشور در صورت نقض رأی می‌تواند حکم برائت صادر کند.,3,4",
119,deepseek/deepseek-v3.2-exp,5,4,5,مطابق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور در صورت تشخیص خلاف شرع بیّن یا خلاف قانون بودن حکم قطعی در موارد حقوق عامه و دعاوی مربوط به دولت، امور خیریه، اوقاف عامه و امور محجورین و غائب مفقودالاثر، مراتب را به رئیس قوه قضائیه اعلام می‌کند.,5571,3323,114,3437,252,49,"results{explanation,answer,confidence}:
مطابق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور در صورت تشخیص خلاف شرع بیّن یا خلاف قانون بودن حکم قطعی در موارد حقوق عامه و دعاوی مربوط به دولت، امور خیریه، اوقاف عامه و امور محجورین و غائب مفقودالاثر، مراتب را به رئیس قوه قضائیه اعلام می‌کند.,4,5",
120,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس ماده 478 قانون آیین دادرسی کیفری، در جرایم قابل گذشت با گذشت شاکی، تعقیب متوقف می‌شود و دادستان حق تجدیدنظرخواهی ندارد، بنابراین گزینه 2 با قانون مطابقت ندارد.,6552,4264,77,4341,167,30,"results{explanation,answer,confidence}:
بر اساس ماده 478 قانون آیین دادرسی کیفری، در جرایم قابل گذشت با گذشت شاکی، تعقیب متوقف می‌شود و دادستان حق تجدیدنظرخواهی ندارد، بنابراین گزینه 2 با قانون مطابقت ندارد.,2,5",
121,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس اصل 52 قانون اساسی، بودجه سالانه کل کشور توسط دولت تهیه و به مجلس تسلیم می‌شود، بنابراین ابتکار بودجه با دولت است.,4912,3236,54,3290,122,24,"results{explanation,answer,confidence}:
بر اساس اصل 52 قانون اساسی، بودجه سالانه کل کشور توسط دولت تهیه و به مجلس تسلیم می‌شود، بنابراین ابتکار بودجه با دولت است.,2,5",
122,deepseek/deepseek-v3.2-exp,5,4,5,اصل 45 قانون اساسی جمهوری اسلامی ایران، نیزارها و بیشه‌های طبیعی را به‌عنوان مصادیق انفال و ثروت‌های عمومی نام می‌برد که در اختیار حکومت اسلامی است.,14400,2983,71,3054,148,26,"results{explanation,answer,confidence}:
اصل 45 قانون اساسی جمهوری اسلامی ایران، نیزارها و بیشه‌های طبیعی را به‌عنوان مصادیق انفال و ثروت‌های عمومی نام می‌برد که در اختیار حکومت اسلامی است.,4,5",
123,deepseek/deepseek-v3.2-exp,5,3,5,بر اساس اصل 164 قانون اساسی، تغییر سمت یا محل خدمت قاضی بدون رضای او فقط به اقتضای مصلحت جامعه و با تصمیم رئیس قوه قضائیه پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.,20317,2735,82,2817,186,39,"results{explanation,answer,confidence}:
بر اساس اصل 164 قانون اساسی، تغییر سمت یا محل خدمت قاضی بدون رضای او فقط به اقتضای مصلحت جامعه و با تصمیم رئیس قوه قضائیه پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.,3,5",
124,deepseek/deepseek-v3.2-exp,5,2,1,بر اساس اصل 49 قانون اساسی، رسیدگی به دعاوی مربوط به ثروت‌های نامشروع باید با رسیدگی و تحقیق شرعی انجام شود، اما این اصل الزامی برای رسیدگی خارج از نوبت ایجاد نمی‌کند و هیچ یک از گزینه‌ها به صراحت در قوانین به رسیدگی خارج از نوبت اشاره ندارند.,8129,2385,102,2487,243,48,"results{explanation,answer,confidence}:
بر اساس اصل 49 قانون اساسی، رسیدگی به دعاوی مربوط به ثروت‌های نامشروع باید با رسیدگی و تحقیق شرعی انجام شود، اما این اصل الزامی برای رسیدگی خارج از نوبت ایجاد نمی‌کند و هیچ یک از گزینه‌ها به صراحت در قوانین به رسیدگی خارج از نوبت اشاره ندارند.,2,1",
125,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس اصل 168 قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی علنی است. این اصل به صراحت به علنی بودن رسیدگی‌های قضایی در موارد خاص اشاره دارد.,4252,2497,64,2561,143,28,"results{explanation,answer,confidence}:
بر اساس اصل 168 قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی علنی است. این اصل به صراحت به علنی بودن رسیدگی‌های قضایی در موارد خاص اشاره دارد.,1,4",
126,deepseek/deepseek-v3.2-exp,5,2,5,"مطابق اصل 43 قانون اساسی که ضوابط حاکم بر اقتصاد جمهوری اسلامی را بیان می‌کند، بند 6 این اصل به صراحت ""منع اسراف و تبذیر در همه شئون مربوط به اقتصاد"" را مقرر کرده است.",5078,3146,79,3225,167,35,"results{explanation,answer,confidence}:
مطابق اصل 43 قانون اساسی که ضوابط حاکم بر اقتصاد جمهوری اسلامی را بیان می‌کند، بند 6 این اصل به صراحت ""منع اسراف و تبذیر در همه شئون مربوط به اقتصاد"" را مقرر کرده است.,2,5",
127,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس اصل 85 قانون اساسی، مجلس نمی‌تواند اختیار قانونگذاری را به شخص یا هیأتی واگذار کند، اما در موارد ضروری می‌تواند اختیار وضع بعضی از قوانین را با رعایت شرایط خاص تفویض نماید.,4717,2532,79,2611,180,34,"results{explanation,answer,confidence}:
بر اساس اصل 85 قانون اساسی، مجلس نمی‌تواند اختیار قانونگذاری را به شخص یا هیأتی واگذار کند، اما در موارد ضروری می‌تواند اختیار وضع بعضی از قوانین را با رعایت شرایط خاص تفویض نماید.,3,4",
128,deepseek/deepseek-v3.2-exp,5,4,5,بر اساس اصل 28 قانون اساسی، حق انتخاب شغل مشروط به عدم مخالفت با اسلام، مصالح عمومی و حقوق دیگران شده است.,19133,3128,46,3174,106,22,"results{explanation,answer,confidence}:
بر اساس اصل 28 قانون اساسی، حق انتخاب شغل مشروط به عدم مخالفت با اسلام، مصالح عمومی و حقوق دیگران شده است.,4,5",
129,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس اصل 4 قانون اساسی، کلیه قوانین و مقررات باید بر اساس موازین اسلامی باشد و این اصل بر اطلاق یا عموم همه اصول قانون اساسی و قوانین دیگر حاکم است، بنابراین مصوبات شورای عالی امنیت ملی نیز نباید با قانون مغایرت داشته باشد.,7736,3418,89,3507,226,45,"results{explanation,answer,confidence}:
بر اساس اصل 4 قانون اساسی، کلیه قوانین و مقررات باید بر اساس موازین اسلامی باشد و این اصل بر اطلاق یا عموم همه اصول قانون اساسی و قوانین دیگر حاکم است، بنابراین مصوبات شورای عالی امنیت ملی نیز نباید با قانون مغایرت داشته باشد.,1,5",
130,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس اصل 48 قانون اساسی، بهره‌برداری از منابع طبیعی و استفاده از درآمدهای ملی باید بدون تبعیض بین مناطق مختلف کشور صورت گیرد. این اصل به صراحت ممنوعیت تبعیض در بهره‌برداری از منابع طبیعی را بیان می‌کند.,4149,2266,83,2349,205,38,"results{explanation,answer,confidence}:
بر اساس اصل 48 قانون اساسی، بهره‌برداری از منابع طبیعی و استفاده از درآمدهای ملی باید بدون تبعیض بین مناطق مختلف کشور صورت گیرد. این اصل به صراحت ممنوعیت تبعیض در بهره‌برداری از منابع طبیعی را بیان می‌کند.,2,5",
131,deepseek/deepseek-v3.2-exp,5,1,5,طبق اصل 41 قانون اساسی، سلب تابعیت فقط به درخواست خود شخص یا در صورت پذیرش تابعیت کشور دیگر امکان‌پذیر است، در حالی که حق دادخواهی و داشتن وکیل به موجب اصول 34 و 35 غیرقابل سلب می‌باشد.,4571,2934,85,3019,185,38,"results{explanation,answer,confidence}:
طبق اصل 41 قانون اساسی، سلب تابعیت فقط به درخواست خود شخص یا در صورت پذیرش تابعیت کشور دیگر امکان‌پذیر است، در حالی که حق دادخواهی و داشتن وکیل به موجب اصول 34 و 35 غیرقابل سلب می‌باشد.,1,5",
132,deepseek/deepseek-v3.2-exp,5,3,5,اصل 34 قانون اساسی حق دادخواهی را شامل در دسترس بودن دادگاه، حق رجوع به دادگاه صالح و ممنوعیت منع افراد از مراجعه به دادگاه می‌داند، اما دو درجه‌ای بودن رسیدگی یک اصل آیین دادرسی است و در ابعاد حق دادخواهی ذکر نشده است.,4468,3604,98,3702,219,44,"results{explanation,answer,confidence}:
اصل 34 قانون اساسی حق دادخواهی را شامل در دسترس بودن دادگاه، حق رجوع به دادگاه صالح و ممنوعیت منع افراد از مراجعه به دادگاه می‌داند، اما دو درجه‌ای بودن رسیدگی یک اصل آیین دادرسی است و در ابعاد حق دادخواهی ذکر نشده است.,3,5",
133,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس اصل 170 قانون اساسی، دیوان عدالت اداری مرجع صالح برای ابطال مصوبات خلاف قانون است و کمیسیون اصل 90 صرفاً برای رسیدگی به شکایات از طرز کار قوا تشکیل می‌شود. بنابراین در صورت طرح شکایت در دیوان، کمیسیون اصل 90 باید رسیدگی را متوقف کند.,5497,3618,99,3717,241,47,"results{explanation,answer,confidence}:
بر اساس اصل 170 قانون اساسی، دیوان عدالت اداری مرجع صالح برای ابطال مصوبات خلاف قانون است و کمیسیون اصل 90 صرفاً برای رسیدگی به شکایات از طرز کار قوا تشکیل می‌شود. بنابراین در صورت طرح شکایت در دیوان، کمیسیون اصل 90 باید رسیدگی را متوقف کند.,3,4",
134,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس اصل 58 قانون اساسی، اعمال قوه مقننه از طریق مجلس شورای اسلامی صورت می‌گیرد و مصوبات آن پس از طی مراحل قانونی برای اجرا به قوای مجریه و قضائیه ابلاغ می‌شود.,7094,3329,78,3407,163,33,"results{explanation,answer,confidence}:
بر اساس اصل 58 قانون اساسی، اعمال قوه مقننه از طریق مجلس شورای اسلامی صورت می‌گیرد و مصوبات آن پس از طی مراحل قانونی برای اجرا به قوای مجریه و قضائیه ابلاغ می‌شود.,2,5",
135,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس اصل 139 قانون اساسی، صلح دعاوی اموال دولتی نیازمند تصویب هیأت وزیران و اطلاع مجلس است، نه تصویب مجلس. این در حالی است که سایر گزینه‌ها به موجب اصول دیگر مستلزم تصویب مجلس هستند.,4050,2794,79,2873,185,36,"results{explanation,answer,confidence}:
بر اساس اصل 139 قانون اساسی، صلح دعاوی اموال دولتی نیازمند تصویب هیأت وزیران و اطلاع مجلس است، نه تصویب مجلس. این در حالی است که سایر گزینه‌ها به موجب اصول دیگر مستلزم تصویب مجلس هستند.,1,5",
136,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس اصل 141 قانون اساسی، کارمندان دولت نمی‌توانند بیش از یک شغل دولتی داشته باشند و داشتن هر نوع شغل دیگر در مؤسسات خصوصی برای آنان ممنوع است، حتی در دوران مرخصی بدون حقوق.,4937,3418,71,3489,176,35,"results{explanation,answer,confidence}:
بر اساس اصل 141 قانون اساسی، کارمندان دولت نمی‌توانند بیش از یک شغل دولتی داشته باشند و داشتن هر نوع شغل دیگر در مؤسسات خصوصی برای آنان ممنوع است، حتی در دوران مرخصی بدون حقوق.,3,4",
137,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس اصل 40 قانون اساسی، هیچ‌کس نمی‌تواند اعمال حق خویش را وسیله اضرار به غیر قرار دهد؛ بنابراین اقدام شرکت در استفاده از حق اختراع که منجر به بیکاری گسترده کارگران شده، مصداق اضرار به غیر محسوب می‌شود.,5455,4227,89,4316,205,39,"results{explanation,answer,confidence}:
بر اساس اصل 40 قانون اساسی، هیچ‌کس نمی‌تواند اعمال حق خویش را وسیله اضرار به غیر قرار دهد؛ بنابراین اقدام شرکت در استفاده از حق اختراع که منجر به بیکاری گسترده کارگران شده، مصداق اضرار به غیر محسوب می‌شود.,1,4",
138,deepseek/deepseek-v3.2-exp,5,3,5,بر اساس اصل 82 قانون اساسی، استخدام کارشناسان خارجی توسط دولت ممنوع است مگر در موارد ضرورت با تصویب مجلس شورای اسلامی، بنابراین واگذاری اختیار تعیین تکلیف استخدام به هیئت وزیران مغایر با این اصل است.,6099,2922,79,3001,199,36,"results{explanation,answer,confidence}:
بر اساس اصل 82 قانون اساسی، استخدام کارشناسان خارجی توسط دولت ممنوع است مگر در موارد ضرورت با تصویب مجلس شورای اسلامی، بنابراین واگذاری اختیار تعیین تکلیف استخدام به هیئت وزیران مغایر با این اصل است.,3,5",
139,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 83 قانون تشکیلات، وظایف و انتخابات شوراهای اسلامی کشور، مصوبات شورا باید ظرف مدت دو هفته از تاریخ ابلاغ توسط فرماندار مورد اعتراض قرار گیرد و در صورت مشاهده مغایرت با قوانین، فرماندار موظف است آن را به هیئت تطبیق مصوبات اعلام نماید.,11240,4529,100,4629,245,46,"results{explanation,answer,confidence}:
بر اساس ماده 83 قانون تشکیلات، وظایف و انتخابات شوراهای اسلامی کشور، مصوبات شورا باید ظرف مدت دو هفته از تاریخ ابلاغ توسط فرماندار مورد اعتراض قرار گیرد و در صورت مشاهده مغایرت با قوانین، فرماندار موظف است آن را به هیئت تطبیق مصوبات اعلام نماید.,1,4",
140,deepseek/deepseek-v3.2-exp,5,4,5,بر اساس اصل 168 قانون اساسی، قانون موظف است نحوه انتخاب، شرایط و اختیارات هیأت منصفه و تعریف جرم سیاسی را معین کند، اما اشاره‌ای به نحوه نظارت بر هیأت منصفه ندارد.,4128,3135,71,3206,163,32,"results{explanation,answer,confidence}:
بر اساس اصل 168 قانون اساسی، قانون موظف است نحوه انتخاب، شرایط و اختیارات هیأت منصفه و تعریف جرم سیاسی را معین کند، اما اشاره‌ای به نحوه نظارت بر هیأت منصفه ندارد.,4,5",
