id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
57,meta-llama/llama-4-scout,5,3,4,"بر اساس ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم از مداخله در تمام اموال خود ممنوع است و مدیر تصفیه قائم مقام قانونی ورشکسته است. بنابراین، هرگونه معامله یا قراردادی که تاجر ورشکسته پس از صدور حکم ورشکستگی انجام دهد، نافذ نیست و قابل ابطال است. در میان گزینه‌ها، واگذاری یک ساله حق انتفاع آپارتمان مسکونی به یکی از بستگان واجب النفقه تاجر ورشکسته (گزینه 3) به عنوان یک معامله مالی محسوب می‌شود که نیاز به مداخله مدیر تصفیه دارد.",3234,2895,152,3047,440,83,"results{explanation,answer,confidence}:
بر اساس ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم از مداخله در تمام اموال خود ممنوع است و مدیر تصفیه قائم مقام قانونی ورشکسته است. بنابراین، هرگونه معامله یا قراردادی که تاجر ورشکسته پس از صدور حکم ورشکستگی انجام دهد، نافذ نیست و قابل ابطال است. در میان گزینه‌ها، واگذاری یک ساله حق انتفاع آپارتمان مسکونی به یکی از بستگان واجب النفقه تاجر ورشکسته (گزینه 3) به عنوان یک معامله مالی محسوب می‌شود که نیاز به مداخله مدیر تصفیه دارد.,3,4",
58,meta-llama/llama-4-scout,5,3,4,"بر اساس قانون تجارت، در اسناد تجاری، مبلغ مندرج در روی سند تجاری معتبر است و تغییرات در ظهر سند تاثیری ندارد. همچنین، مطابق با رویه قضایی، اگر مبلغ به حروف و عدد متفاوت باشد، مبلغ حروفی ملاک است.",3016,3555,70,3625,195,39,"results{explanation,answer,confidence}:
بر اساس قانون تجارت، در اسناد تجاری، مبلغ مندرج در روی سند تجاری معتبر است و تغییرات در ظهر سند تاثیری ندارد. همچنین، مطابق با رویه قضایی، اگر مبلغ به حروف و عدد متفاوت باشد، مبلغ حروفی ملاک است.,3,4",
59,meta-llama/llama-4-scout,5,2,4,"براساس ماده 39 قانون تجارت، گواهی‌نامه موقت سهام بی‌نام در حکم سهام بی‌نام است و از لحاظ مالیات بر درآمد مشمول مقررات سهام بی‌نام می‌باشد. همچنین مطابق اصول حقوقی و قانون تجارت، گواهینامه موقت سهم سندی است که بیانگر تعداد سهام دارنده آن در شرکت است.",2318,3604,87,3691,249,46,"results{explanation,answer,confidence}:
براساس ماده 39 قانون تجارت، گواهی‌نامه موقت سهام بی‌نام در حکم سهام بی‌نام است و از لحاظ مالیات بر درآمد مشمول مقررات سهام بی‌نام می‌باشد. همچنین مطابق اصول حقوقی و قانون تجارت، گواهینامه موقت سهم سندی است که بیانگر تعداد سهام دارنده آن در شرکت است.,2,4",
60,meta-llama/llama-4-scout,5,1,5,"براساس ماده 36 قانون اداره تصفیه امور ورشکستگی، هر کس نسبت به صورت مطالبات تصدیق شده توسط اداره تصفیه اعتراض داشته باشد، می‌تواند در ظرف 20 روز از انتشار آگهی به رد طلب یا حق رجحان خود یا قبول طلب یا حق رجحان دیگری اعتراض کند.",3487,2571,83,2654,226,46,"results{explanation,answer,confidence}:
براساس ماده 36 قانون اداره تصفیه امور ورشکستگی، هر کس نسبت به صورت مطالبات تصدیق شده توسط اداره تصفیه اعتراض داشته باشد، می‌تواند در ظرف 20 روز از انتشار آگهی به رد طلب یا حق رجحان خود یا قبول طلب یا حق رجحان دیگری اعتراض کند.,1,5",
81,meta-llama/llama-4-scout,5,1,5,"براساس ماده 5 قانون مجازات اسلامی، هر شخص ایرانی یا غیرایرانی که در خارج از قلمرو حاکمیت ایران مرتکب جرم شود، طبق قوانین جمهوری اسلامی ایران محاکمه و مجازات می‌شود. در این مورد، اگر رسیدگی به جرم در خارج از ایران به صدور حکم محکومیت و اجرای آن منتهی شده باشد، دادگاه ایران در تعیین مجازات‌های تعزیری، میزان محکومیت اجراء شده را محاسبه می‌کند.",5799,3694,116,3810,342,64,"results{explanation,answer,confidence}:
براساس ماده 5 قانون مجازات اسلامی، هر شخص ایرانی یا غیرایرانی که در خارج از قلمرو حاکمیت ایران مرتکب جرم شود، طبق قوانین جمهوری اسلامی ایران محاکمه و مجازات می‌شود. در این مورد، اگر رسیدگی به جرم در خارج از ایران به صدور حکم محکومیت و اجرای آن منتهی شده باشد، دادگاه ایران در تعیین مجازات‌های تعزیری، میزان محکومیت اجراء شده را محاسبه می‌کند.,1,5",
82,meta-llama/llama-4-scout,5,4,5,"با توجه به ماده 156 قانون مجازات اسلامی، سرباز می‌تواند از دفاع مشروع استفاده کند. زیرا در شرایطی که برای دفع تجاوز یا خطر ضرورت داشته باشد، می‌تواند مرتکب رفتاری شود که طبق قانون جرم محسوب می‌شود. در این مورد، تخریب بیسیم برای جلوگیری از افتادن آن به دست دشمن، یک اقدام دفاعی مشروع است.",1231,3231,93,3324,287,55,"results{explanation,answer,confidence}:
با توجه به ماده 156 قانون مجازات اسلامی، سرباز می‌تواند از دفاع مشروع استفاده کند. زیرا در شرایطی که برای دفع تجاوز یا خطر ضرورت داشته باشد، می‌تواند مرتکب رفتاری شود که طبق قانون جرم محسوب می‌شود. در این مورد، تخریب بیسیم برای جلوگیری از افتادن آن به دست دشمن، یک اقدام دفاعی مشروع است.,4,5",
83,meta-llama/llama-4-scout,5,2,5,"براساس ماده 104 قانون مجازات اسلامی اصلاحی 1403/2/25، جرائم تعزیری درجه پنج و پایین‌تر ارتکابی توسط افراد زیر هجده سال در صورت داشتن بزه‌دیده، مشمول گذشت شاکی بوده و قابل گذشت است. همچنین مطابق ماده 11 قانون کاهش مجازات حبس تعزیری، کلاهبرداری زیر نصاب مقرر (بیش از دویست میلیون ریال) قابل گذشت است. توهین به زنان در معابر نیز از جرایم قابل گذشت است.",1549,3237,130,3367,349,64,"results{explanation,answer,confidence}:
براساس ماده 104 قانون مجازات اسلامی اصلاحی 1403/2/25، جرائم تعزیری درجه پنج و پایین‌تر ارتکابی توسط افراد زیر هجده سال در صورت داشتن بزه‌دیده، مشمول گذشت شاکی بوده و قابل گذشت است. همچنین مطابق ماده 11 قانون کاهش مجازات حبس تعزیری، کلاهبرداری زیر نصاب مقرر (بیش از دویست میلیون ریال) قابل گذشت است. توهین به زنان در معابر نیز از جرایم قابل گذشت است.,2,5",
84,meta-llama/llama-4-scout,5,1,4,"بر اساس ماده 20 قانون مجازات اسلامی، در جرایم غیرعمدی که ناشی از تقصیر یا بی‌احتیاطی باشد، شخص حقوقی مسئول پرداخت دیه و جزای نقدی است. بنابراین، در صورت وقوع جرم غیرعمدی که منجر به صدمه به شخصی شود، می‌توان دیه و جزای نقدی را از شخص حقوقی مطالبه کرد.",1358,3976,96,4072,250,50,"results{explanation,answer,confidence}:
بر اساس ماده 20 قانون مجازات اسلامی، در جرایم غیرعمدی که ناشی از تقصیر یا بی‌احتیاطی باشد، شخص حقوقی مسئول پرداخت دیه و جزای نقدی است. بنابراین، در صورت وقوع جرم غیرعمدی که منجر به صدمه به شخصی شود، می‌توان دیه و جزای نقدی را از شخص حقوقی مطالبه کرد.,1,4",
85,meta-llama/llama-4-scout,5,1,4,"بر اساس ماده 24 قانون مجازات اسلامی، مجازات تکمیلی قابل افزایش یا تبدیل در صورت عدم رعایت مفاد حکم است و همچنین می‌توان آن را لغو یا کاهش داد. مجازات تبعی نیز با عفو خصوصی زائل می‌شود. بنابراین، عفو خصوصی مجازات تبعی را زائل کرده ولی در مجازات تکمیلی بی‌تاثیر است.",1306,3252,94,3346,264,51,"results{explanation,answer,confidence}:
بر اساس ماده 24 قانون مجازات اسلامی، مجازات تکمیلی قابل افزایش یا تبدیل در صورت عدم رعایت مفاد حکم است و همچنین می‌توان آن را لغو یا کاهش داد. مجازات تبعی نیز با عفو خصوصی زائل می‌شود. بنابراین، عفو خصوصی مجازات تبعی را زائل کرده ولی در مجازات تکمیلی بی‌تاثیر است.,1,4",
86,meta-llama/llama-4-scout,5,1,5,"با توجه به ماده 37 قانون مجازات اسلامی، مصادره کل اموال به جزای نقدی قابل تبدیل است و سایر گزینه‌ها نیز به مجازات‌های دیگر قابل تبدیل هستند، اما شلاق به عنوان یک مجازات تعزیری در ماده 37 قابل تبدیل نیامده و به موجب قانون مجازات اسلامی، شلاق به جزای نقدی یا حبس قابل تبدیل نیست.",2952,3701,97,3798,277,55,"results{explanation,answer,confidence}:
با توجه به ماده 37 قانون مجازات اسلامی، مصادره کل اموال به جزای نقدی قابل تبدیل است و سایر گزینه‌ها نیز به مجازات‌های دیگر قابل تبدیل هستند، اما شلاق به عنوان یک مجازات تعزیری در ماده 37 قابل تبدیل نیامده و به موجب قانون مجازات اسلامی، شلاق به جزای نقدی یا حبس قابل تبدیل نیست.,1,5",
87,meta-llama/llama-4-scout,5,4,5,"بر اساس ماده 39 قانون مجازات اسلامی، معافیت از کیفر در جرایم تعزیری درجه‌های هفت و هشت و در صورت فقدان سابقه کیفری مؤثر قابل اعمال است. همچنین، مواد 40 و 55 همین قانون شرایط تعویق صدور حکم و تعلیق اجرای مجازات را به ترتیب برای جرایم درجه شش تا هشت و محکومیت‌های مؤثر بیان کرده‌اند. بنابراین، در صورت وجود سابقه محکومیت کیفری مؤثر، فرد نمی‌تواند از معافیت از کیفر، تعویق صدور حکم یا تعلیق اجرای مجازات برخوردار شود. آزادی مشروط نیز شرایط خاص خود را دارد که در قوانین مربوطه آمده است.",2482,2714,159,2873,482,93,"results{explanation,answer,confidence}:
بر اساس ماده 39 قانون مجازات اسلامی، معافیت از کیفر در جرایم تعزیری درجه‌های هفت و هشت و در صورت فقدان سابقه کیفری مؤثر قابل اعمال است. همچنین، مواد 40 و 55 همین قانون شرایط تعویق صدور حکم و تعلیق اجرای مجازات را به ترتیب برای جرایم درجه شش تا هشت و محکومیت‌های مؤثر بیان کرده‌اند. بنابراین، در صورت وجود سابقه محکومیت کیفری مؤثر، فرد نمی‌تواند از معافیت از کیفر، تعویق صدور حکم یا تعلیق اجرای مجازات برخوردار شود. آزادی مشروط نیز شرایط خاص خود را دارد که در قوانین مربوطه آمده است.,4,5",
88,meta-llama/llama-4-scout,5,1,5,"براساس ماده 45 قانون مجازات اسلامی، پس از گذشت مدت تعویق و در صورت پایبندی مرتکب به اجرای دستورهای دادگاه، دادگاه می‌تواند حکم معافیت از کیفر یا تعیین کیفر صادر کند. بنابراین، در صورت پایبندی کامل، صدور حکم معافیت از کیفر یکی از گزینه‌های ممکن است.",2428,2683,89,2772,248,46,"results{explanation,answer,confidence}:
براساس ماده 45 قانون مجازات اسلامی، پس از گذشت مدت تعویق و در صورت پایبندی مرتکب به اجرای دستورهای دادگاه، دادگاه می‌تواند حکم معافیت از کیفر یا تعیین کیفر صادر کند. بنابراین، در صورت پایبندی کامل، صدور حکم معافیت از کیفر یکی از گزینه‌های ممکن است.,1,5",
89,meta-llama/llama-4-scout,5,1,4,"با توجه به ماده 137 قانون مجازات اسلامی مصوب 1392، در صورت ارتکاب جرائم عمدی متعدد، حداقل مجازات جرم ارتکابی، میانگین بین حداقل و حداکثر مجازات قانونی آن جرم است و دادگاه می‌تواند وی را به بیش از حداکثر مجازات تا یک چهارم آن محکوم کند. این ماده فقط شامل جرائم عمدی می‌شود، بنابراین جرم غیرعمد «الف» مشمول این ماده نمی‌گردد. برای جرائم «ب» و «د» که مجازات‌های تعزیری دارند، مشمول ماده 137 شده و برای جرم «ج» که مجازات آن جزای نقدی است، مشمول تعدد جرم نمی‌شود و جدا از سایر جرائم رسیدگی می‌شود.",6597,2957,179,3136,492,95,"results{explanation,answer,confidence}:
با توجه به ماده 137 قانون مجازات اسلامی مصوب 1392، در صورت ارتکاب جرائم عمدی متعدد، حداقل مجازات جرم ارتکابی، میانگین بین حداقل و حداکثر مجازات قانونی آن جرم است و دادگاه می‌تواند وی را به بیش از حداکثر مجازات تا یک چهارم آن محکوم کند. این ماده فقط شامل جرائم عمدی می‌شود، بنابراین جرم غیرعمد «الف» مشمول این ماده نمی‌گردد. برای جرائم «ب» و «د» که مجازات‌های تعزیری دارند، مشمول ماده 137 شده و برای جرم «ج» که مجازات آن جزای نقدی است، مشمول تعدد جرم نمی‌شود و جدا از سایر جرائم رسیدگی می‌شود.,1,4",
90,meta-llama/llama-4-scout,5,3,5,"براساس ماده 4 قانون تشدید مجازات اسیدپاشی و حمایت از بزه‌دیدگان ناشی از آن، مجازات معاون در جرائم موضوع این قانون به ترتیب تعیین شده است. این ماده به صراحت مجازات معاون را مشخص کرده است.",3498,3267,69,3336,186,36,"results{explanation,answer,confidence}:
براساس ماده 4 قانون تشدید مجازات اسیدپاشی و حمایت از بزه‌دیدگان ناشی از آن، مجازات معاون در جرائم موضوع این قانون به ترتیب تعیین شده است. این ماده به صراحت مجازات معاون را مشخص کرده است.,3,5",
91,meta-llama/llama-4-scout,5,4,5,"با توجه به ماده 562 قانون مجازات اسلامی، حفاری و کاوش به قصد به دست آوردن اموال تاریخی- فرهنگی ممنوع است و مرتکب به حبس از شش ماه تا سه سال محکوم می‌شود. در این مورد، «الف» با قصد به دست آوردن اموال تاریخی اقدام به حفاری کرده است، اما به دلیل عدم دستیابی به مال تاریخی، عمل وی به عنوان شروع به جرم قابل تعریف است.",2924,3941,112,4053,313,67,"results{explanation,answer,confidence}:
با توجه به ماده 562 قانون مجازات اسلامی، حفاری و کاوش به قصد به دست آوردن اموال تاریخی- فرهنگی ممنوع است و مرتکب به حبس از شش ماه تا سه سال محکوم می‌شود. در این مورد، «الف» با قصد به دست آوردن اموال تاریخی اقدام به حفاری کرده است، اما به دلیل عدم دستیابی به مال تاریخی، عمل وی به عنوان شروع به جرم قابل تعریف است.,4,5",
92,meta-llama/llama-4-scout,5,1,4,"با توجه به اینکه کارمند ثبت، علی‌رغم اطلاع از وضعیت پلاک ثبتی، تصرفات مالکانه فرد را تایید و در فرایند انتشار آگهی قرار داده است، این عمل می‌تواند تحت عنوان ""گزارش خلاف واقع"" مورد بررسی قرار گیرد. مطابق با ماده 13 قانون دیوان عدالت اداری، ارائه گزارش خلاف واقع در فرآیندهای اداری می‌تواند وصف مجرمانه داشته باشد.",4152,3627,104,3731,312,57,"results{explanation,answer,confidence}:
با توجه به اینکه کارمند ثبت، علی‌رغم اطلاع از وضعیت پلاک ثبتی، تصرفات مالکانه فرد را تایید و در فرایند انتشار آگهی قرار داده است، این عمل می‌تواند تحت عنوان ""گزارش خلاف واقع"" مورد بررسی قرار گیرد. مطابق با ماده 13 قانون دیوان عدالت اداری، ارائه گزارش خلاف واقع در فرآیندهای اداری می‌تواند وصف مجرمانه داشته باشد.,1,4",
93,meta-llama/llama-4-scout,5,3,5,"اگر «ج» مهدورالدم باشد، به دلیل هدر بودن خونش، قتل خطای محض محسوب می‌شود و اگر محقون الدم باشد، قتل شبه عمد محسوب می‌شود. این استدلال بر اساس ماده 290 قانون مجازات اسلامی و شرایط عمدی بودن جنایت است.",5135,4375,80,4455,199,39,"results{explanation,answer,confidence}:
اگر «ج» مهدورالدم باشد، به دلیل هدر بودن خونش، قتل خطای محض محسوب می‌شود و اگر محقون الدم باشد، قتل شبه عمد محسوب می‌شود. این استدلال بر اساس ماده 290 قانون مجازات اسلامی و شرایط عمدی بودن جنایت است.,3,5",
94,meta-llama/llama-4-scout,5,3,4,"بر اساس قانون جرایم رایانه‌ای، تولید و توزیع بدافزارهایی که قابلیت دسترسی غیرمجاز به اطلاعات سیستم‌های رایانه‌ای را دارند، تحت عنوان سرقت رایانه‌ای قابل تعقیب است. همچنین، اگر این بدافزار قابلیت شنود و دسترسی به اطلاعات را داشته باشد، می‌تواند تحت عنوان شنود غیرمجاز نیز قابل تعقیب باشد. در این مورد، «الف» با تولید و ارسال بدافزار، عملاً اقدام به سرقت اطلاعات رایانه‌ای «ب» کرده و همچنین به طور غیرمجاز به اطلاعات سیستم «ب» دسترسی پیدا کرده است. بنابراین، وی به دلیل سرقت رایانه‌ای و شنود غیرمجاز قابل تعقیب است.",6139,4299,164,4463,513,90,"results{explanation,answer,confidence}:
بر اساس قانون جرایم رایانه‌ای، تولید و توزیع بدافزارهایی که قابلیت دسترسی غیرمجاز به اطلاعات سیستم‌های رایانه‌ای را دارند، تحت عنوان سرقت رایانه‌ای قابل تعقیب است. همچنین، اگر این بدافزار قابلیت شنود و دسترسی به اطلاعات را داشته باشد، می‌تواند تحت عنوان شنود غیرمجاز نیز قابل تعقیب باشد. در این مورد، «الف» با تولید و ارسال بدافزار، عملاً اقدام به سرقت اطلاعات رایانه‌ای «ب» کرده و همچنین به طور غیرمجاز به اطلاعات سیستم «ب» دسترسی پیدا کرده است. بنابراین، وی به دلیل سرقت رایانه‌ای و شنود غیرمجاز قابل تعقیب است.,3,4",
95,meta-llama/llama-4-scout,5,1,4,"بر اساس ماده 25 قانون نحوه اجرای محکومیت‌های مالی، اگر شخصی با قصد عدم پرداخت دین یا فرار از پرداخت، مالی را به جای دیگری قرار دهد، این عمل می‌تواند به عنوان جریمه مالی قابل استیفاء باشد. در این مورد، «الف» با دریافت یک میلیارد تومان به عنوان بیعانه و استفاده از آن برای خرید دو ماشین، عملاً با قصد فرار از پرداخت دین، مال را در جای دیگری به کار انداخته است. بنابراین، وی مرتکب جرم تحصیل مال از طریق نامشروع شده است. همچنین، با توجه به اینکه پولشویی نیز می‌تواند در این شرایط صدق کند، می‌توان گفت که «الف» مرتکب جرایم تحصیل مال از طریق نامشروع و پولشویی شده است.",4271,3294,178,3472,562,112,"results{explanation,answer,confidence}:
بر اساس ماده 25 قانون نحوه اجرای محکومیت‌های مالی، اگر شخصی با قصد عدم پرداخت دین یا فرار از پرداخت، مالی را به جای دیگری قرار دهد، این عمل می‌تواند به عنوان جریمه مالی قابل استیفاء باشد. در این مورد، «الف» با دریافت یک میلیارد تومان به عنوان بیعانه و استفاده از آن برای خرید دو ماشین، عملاً با قصد فرار از پرداخت دین، مال را در جای دیگری به کار انداخته است. بنابراین، وی مرتکب جرم تحصیل مال از طریق نامشروع شده است. همچنین، با توجه به اینکه پولشویی نیز می‌تواند در این شرایط صدق کند، می‌توان گفت که «الف» مرتکب جرایم تحصیل مال از طریق نامشروع و پولشویی شده است.,1,4",
96,meta-llama/llama-4-scout,5,2,4,"با توجه به اینکه قاضی به عنوان یک مقام قضایی در حال انجام وظایف خود بوده و اقدام به درج مبلغ غلط در صورت‌جلسه کرده است، این عمل تحت عنوان ""گزارش خلاف واقع"" قابل تعقیب است. گزارش خلاف واقع یکی از مصادیق تخلفات انتظامی قضات محسوب می‌شود.",1533,2888,83,2971,235,47,"results{explanation,answer,confidence}:
با توجه به اینکه قاضی به عنوان یک مقام قضایی در حال انجام وظایف خود بوده و اقدام به درج مبلغ غلط در صورت‌جلسه کرده است، این عمل تحت عنوان ""گزارش خلاف واقع"" قابل تعقیب است. گزارش خلاف واقع یکی از مصادیق تخلفات انتظامی قضات محسوب می‌شود.,2,4",
97,meta-llama/llama-4-scout,5,2,4,"بر اساس ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند و قانون تشدید مجازات مرتکبین ارتشاء و اختلاس و کلاهبرداری، شخصی که منافع ملک خود را پس از اجاره به دیگری منتقل می‌کند، مشمول مجازات کلاهبرداری نمی‌شود. این عمل به عنوان انتقال مال غیر شناخته نمی‌شود.",3420,3213,100,3313,279,53,"results{explanation,answer,confidence}:
بر اساس ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند و قانون تشدید مجازات مرتکبین ارتشاء و اختلاس و کلاهبرداری، شخصی که منافع ملک خود را پس از اجاره به دیگری منتقل می‌کند، مشمول مجازات کلاهبرداری نمی‌شود. این عمل به عنوان انتقال مال غیر شناخته نمی‌شود.,2,4",
98,meta-llama/llama-4-scout,5,1,4,"با توجه به ماده 6 قانون کاهش مجازات حبس تعزیری، دادگاه می‌تواند در صورت وجود جهات تخفیف، مجازات تعزیری را تقلیل دهد یا تبدیل کند. همچنین، با توجه به ماده 20 قانون مجازات اسلامی، شخص حقوقی می‌تواند به یک یا چند مورد از مجازات‌های پیش‌بینی‌شده محکوم شود. در این مورد، توبه و ندامت نماینده قانونی می‌تواند به عنوان یک جهت تخفیف در نظر گرفته شود و دادگاه می‌تواند مجازات شخص حقیقی و حقوقی را به صورت توامان تخفیف دهد.",6002,3295,137,3432,413,79,"results{explanation,answer,confidence}:
با توجه به ماده 6 قانون کاهش مجازات حبس تعزیری، دادگاه می‌تواند در صورت وجود جهات تخفیف، مجازات تعزیری را تقلیل دهد یا تبدیل کند. همچنین، با توجه به ماده 20 قانون مجازات اسلامی، شخص حقوقی می‌تواند به یک یا چند مورد از مجازات‌های پیش‌بینی‌شده محکوم شود. در این مورد، توبه و ندامت نماینده قانونی می‌تواند به عنوان یک جهت تخفیف در نظر گرفته شود و دادگاه می‌تواند مجازات شخص حقیقی و حقوقی را به صورت توامان تخفیف دهد.,1,4",
99,meta-llama/llama-4-scout,5,1,4,"با توجه به اینکه جرم اول ارتکابی توسط متهم، جرم تعزیری درجه 6 است و مجازات آن قابل تعلیق نیست و همچنین با عنایت به اینکه ارتکاب جرم دوم در حین اجرای مجازات معلق، موجب لغو قرار تعلیق و اجرای مجازات قبلی می شود. در خصوص جرم دوم، با توجه به اینکه متهم مرتکب جرم تعزیری درجه 6 شده است، امکان تخفیف مجازات وجود دارد و مشمول تکرار جرم نمی شود.",3635,2859,129,2988,337,71,"results{explanation,answer,confidence}:
با توجه به اینکه جرم اول ارتکابی توسط متهم، جرم تعزیری درجه 6 است و مجازات آن قابل تعلیق نیست و همچنین با عنایت به اینکه ارتکاب جرم دوم در حین اجرای مجازات معلق، موجب لغو قرار تعلیق و اجرای مجازات قبلی می شود. در خصوص جرم دوم، با توجه به اینکه متهم مرتکب جرم تعزیری درجه 6 شده است، امکان تخفیف مجازات وجود دارد و مشمول تکرار جرم نمی شود.,1,4",
100,meta-llama/llama-4-scout,5,2,4,"با توجه به اینکه پدر با جعل سند، مال غیر را به عنوان مال خود معرفی کرده و سپس آن را به فرزندش می‌فروشد و مبلغی دریافت می‌کند، رفتار وی مشمول عنوان مجرمانه تحصیل مال از طریق نامشروع است. در این حالت، پدر مرتکب جعل و استفاده از سند مجعول و همچنین کلاهبرداری شده است.",3341,4269,101,4370,264,55,"results{explanation,answer,confidence}:
با توجه به اینکه پدر با جعل سند، مال غیر را به عنوان مال خود معرفی کرده و سپس آن را به فرزندش می‌فروشد و مبلغی دریافت می‌کند، رفتار وی مشمول عنوان مجرمانه تحصیل مال از طریق نامشروع است. در این حالت، پدر مرتکب جعل و استفاده از سند مجعول و همچنین کلاهبرداری شده است.,2,4",
101,meta-llama/llama-4-scout,5,2,4,"با توجه به ماده 302 قانون آیین دادرسی کیفری، رسیدگی به جرائم قتل عمدی و غیرعمدی در صلاحیت دادگاه کیفری یک قرار دارد. همچنین، براساس رای وحدت رویه دیوان عالی کشور، در مواردی که دادگاه بدوی قتل را غیرعمد تشخیص دهد، دیوان عالی کشور مرجع رسیدگی تجدیدنظر است. لیکن در خصوص صلاحیت دادگاه در رسیدگی به جرم قتل غیرعمدی ناشی از تصادفات رانندگی، با استناد به قانون مجازات اسلامی و قانون آیین دادرسی کیفری، دادگاه کیفری دو صلاحیت رسیدگی دارد.",2643,3717,142,3859,431,80,"results{explanation,answer,confidence}:
با توجه به ماده 302 قانون آیین دادرسی کیفری، رسیدگی به جرائم قتل عمدی و غیرعمدی در صلاحیت دادگاه کیفری یک قرار دارد. همچنین، براساس رای وحدت رویه دیوان عالی کشور، در مواردی که دادگاه بدوی قتل را غیرعمد تشخیص دهد، دیوان عالی کشور مرجع رسیدگی تجدیدنظر است. لیکن در خصوص صلاحیت دادگاه در رسیدگی به جرم قتل غیرعمدی ناشی از تصادفات رانندگی، با استناد به قانون مجازات اسلامی و قانون آیین دادرسی کیفری، دادگاه کیفری دو صلاحیت رسیدگی دارد.,2,4",
102,meta-llama/llama-4-scout,5,4,5,"آرای صادره در خصوص جنبه عمومی جرایم غیرعمدی ناشی از کار، مطابق با بند د ماده ۲۳۲ قانون آیین دادرسی کیفری، قطعی و غیر قابل تجدیدنظر است.",3475,3813,61,3874,135,27,"results{explanation,answer,confidence}:
آرای صادره در خصوص جنبه عمومی جرایم غیرعمدی ناشی از کار، مطابق با بند د ماده ۲۳۲ قانون آیین دادرسی کیفری، قطعی و غیر قابل تجدیدنظر است.,4,5",
103,meta-llama/llama-4-scout,5,4,5,"براساس ماده 180 قانون آیین دادرسی کیفری، در جرایم مستوجب سلب حیات، قطع عضو و یا حبس ابد، بازپرس می‌تواند بدون ارسال احضاریه، دستور جلب متهم را صادر کند. همچنین طبق همین ماده، در جرایم تعزیری درجه پنج و بالاتر نیز این امکان وجود دارد. اما در جرایم مستوجب تعزیر درجه دو و سه، صرفاً با شرایط خاصی مانند بیم تبانی یا فرار متهم، امکان صدور دستور جلب وجود دارد. بنابراین، جرایم مستوجب تعزیر درجه دو و سه بدون شرط خاص، امکان جلب مطلق و بدون شرط متهم را ندارند.",5188,3136,159,3295,453,90,"results{explanation,answer,confidence}:
براساس ماده 180 قانون آیین دادرسی کیفری، در جرایم مستوجب سلب حیات، قطع عضو و یا حبس ابد، بازپرس می‌تواند بدون ارسال احضاریه، دستور جلب متهم را صادر کند. همچنین طبق همین ماده، در جرایم تعزیری درجه پنج و بالاتر نیز این امکان وجود دارد. اما در جرایم مستوجب تعزیر درجه دو و سه، صرفاً با شرایط خاصی مانند بیم تبانی یا فرار متهم، امکان صدور دستور جلب وجود دارد. بنابراین، جرایم مستوجب تعزیر درجه دو و سه بدون شرط خاص، امکان جلب مطلق و بدون شرط متهم را ندارند.,4,5",
104,meta-llama/llama-4-scout,5,1,5,"بر اساس تبصره ماده 27 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی و ماده 317 قانون آیین دادرسی کیفری، در اختلافات صلاحیتی بین دادگاه‌های عمومی (از جمله دادگاه حقوقی و دادگاه کیفری دو) واقع در یک استان، دادگاه تجدیدنظر همان استان مرجع حل اختلاف است.",1260,2889,86,2975,261,48,"results{explanation,answer,confidence}:
بر اساس تبصره ماده 27 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی و ماده 317 قانون آیین دادرسی کیفری، در اختلافات صلاحیتی بین دادگاه‌های عمومی (از جمله دادگاه حقوقی و دادگاه کیفری دو) واقع در یک استان، دادگاه تجدیدنظر همان استان مرجع حل اختلاف است.,1,5",
105,meta-llama/llama-4-scout,5,1,5,"براساس ماده 30 قانون آیین دادرسی کیفری، داشتن کارت ویژه ضابطان صرفاً برای اعتباربخشی به گزارش ضابطان است و تخلف از این مقررات موجب خارج شدن آنان از مقام ضابط نمی‌شود. بنابراین، چنانچه مأمورین انتظامی در مقام ضابط دادگستری و در ارتباط با جرایم مشهود یا در راستای اجرای دستور مقام قضایی مرتکب جرمی شوند، رسیدگی به جرم ارتکابی برابر ماده 597 قانون آیین دادرسی کیفری و صلاحیت عام محاکم دادگستری، حسب مورد با دادگاه کیفری یا دادگاه بخش است.",5571,3572,146,3718,435,80,"results{explanation,answer,confidence}:
براساس ماده 30 قانون آیین دادرسی کیفری، داشتن کارت ویژه ضابطان صرفاً برای اعتباربخشی به گزارش ضابطان است و تخلف از این مقررات موجب خارج شدن آنان از مقام ضابط نمی‌شود. بنابراین، چنانچه مأمورین انتظامی در مقام ضابط دادگستری و در ارتباط با جرایم مشهود یا در راستای اجرای دستور مقام قضایی مرتکب جرمی شوند، رسیدگی به جرم ارتکابی برابر ماده 597 قانون آیین دادرسی کیفری و صلاحیت عام محاکم دادگستری، حسب مورد با دادگاه کیفری یا دادگاه بخش است.,1,5",
