id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
93,qwen/qwen3-next-80b-a3b-instruct,5,2,4,مطابق ماده 303 قانون مجازات اسلامی، اگر متهم به اشتباه فکر کند مقتول مهدورالدم است و او را می‌کشد، قتل شبه عمد خواهد بود؛ اما اگر مقتول محقونالدم باشد و قصد قتل به وی وجود داشته باشد، قتل عمدی محسوب می‌شود. اما در این پرسش، قصد قتل به «ب» بوده و «ج» تصادفی کشته شده، پس در هر دو حالت قتل شبه عمد است.,3181,6806,175,6981,300,64,"results{explanation,answer,confidence}:
مطابق ماده 303 قانون مجازات اسلامی، اگر متهم به اشتباه فکر کند مقتول مهدورالدم است و او را می‌کشد، قتل شبه عمد خواهد بود؛ اما اگر مقتول محقونالدم باشد و قصد قتل به وی وجود داشته باشد، قتل عمدی محسوب می‌شود. اما در این پرسش، قصد قتل به «ب» بوده و «ج» تصادفی کشته شده، پس در هر دو حالت قتل شبه عمد است.,2,4",
94,qwen/qwen3-next-80b-a3b-instruct,5,3,5,مطابق بند الف ماده 5 و تبصره 2 ماده 14 قانون جرایم رایانه‌ای مصوب 1388، تولید و انتشار بدافزاری که بدون رضایت کاربر، اطلاعات سیستم را جمع‌آوری و ارسال می‌کند، مشمول جرم شنود غیرمجاز است، و چون این عمل مستقیماً به سرقت داده‌ها منجر می‌شود، هر دو جرم شنود غیرمجاز و سرقت رایانه‌ای تحقق می‌یابد.,4013,6938,181,7119,292,55,"results{explanation,answer,confidence}:
مطابق بند الف ماده 5 و تبصره 2 ماده 14 قانون جرایم رایانه‌ای مصوب 1388، تولید و انتشار بدافزاری که بدون رضایت کاربر، اطلاعات سیستم را جمع‌آوری و ارسال می‌کند، مشمول جرم شنود غیرمجاز است، و چون این عمل مستقیماً به سرقت داده‌ها منجر می‌شود، هر دو جرم شنود غیرمجاز و سرقت رایانه‌ای تحقق می‌یابد.,3,5",
95,qwen/qwen3-next-80b-a3b-instruct,5,1,4,با توجه به ماده 25 قانون نحوه اجرای محکومیت‌های مالی، اگر شخص به عمد و با قصد عدم انجام تعهد، مبلغی را به عنوان بیعانه دریافت کرده و آن را برای خرید اموال مصرف نماید، این عمل مشمول تحصیل مال به طریق نامشروع است، چرا که دریافت مال با قصد فرار از انجام تعهد، شرط تحقق این جرم را فراهم می‌کند.,3541,5051,164,5215,290,61,"results{explanation,answer,confidence}:
با توجه به ماده 25 قانون نحوه اجرای محکومیت‌های مالی، اگر شخص به عمد و با قصد عدم انجام تعهد، مبلغی را به عنوان بیعانه دریافت کرده و آن را برای خرید اموال مصرف نماید، این عمل مشمول تحصیل مال به طریق نامشروع است، چرا که دریافت مال با قصد فرار از انجام تعهد، شرط تحقق این جرم را فراهم می‌کند.,1,4",
96,qwen/qwen3-next-80b-a3b-instruct,5,2,4,قاضی با درج مبالغ در صورت جلسه به طور عمدی و بدون پایه‌ای واقعی، گزارش خلاف واقع ارائه داده است؛ مطابق منطق قانونی و رویه هیات عمومی دیوان عالی، این عمل تحت عنوان «گزارش خلاف واقع» قابل تعقیب است، چرا که صورت جلسه سند رسمی است و تحریف آن توسط قاضی مستلزم پاسخگویی در برابر تخلفات قضایی است.,2373,4399,164,4563,290,58,"results{explanation,answer,confidence}:
قاضی با درج مبالغ در صورت جلسه به طور عمدی و بدون پایه‌ای واقعی، گزارش خلاف واقع ارائه داده است؛ مطابق منطق قانونی و رویه هیات عمومی دیوان عالی، این عمل تحت عنوان «گزارش خلاف واقع» قابل تعقیب است، چرا که صورت جلسه سند رسمی است و تحریف آن توسط قاضی مستلزم پاسخگویی در برابر تخلفات قضایی است.,2,4",
97,qwen/qwen3-next-80b-a3b-instruct,5,2,5,ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند مصوب 1308، تبانی و اقامه دعوی به منظور بردن مال طرف دیگر را کلاهبرداری می‌داند، و همچنین ماده 551 قانون تجارت جرایم مربوط به ورشکستگی تقلبی را پوشش می‌دهد، اما انتقال منافع ملک پس از اجاره، بدون تبانی یا خیانت، تحقق جرم کلاهبرداری را ندارد.,2712,4853,186,5039,304,57,"results{explanation,answer,confidence}:
ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند مصوب 1308، تبانی و اقامه دعوی به منظور بردن مال طرف دیگر را کلاهبرداری می‌داند، و همچنین ماده 551 قانون تجارت جرایم مربوط به ورشکستگی تقلبی را پوشش می‌دهد، اما انتقال منافع ملک پس از اجاره، بدون تبانی یا خیانت، تحقق جرم کلاهبرداری را ندارد.,2,5",
98,qwen/qwen3-next-80b-a3b-instruct,5,4,4,مطابق ماده 20 قانون مجازات اسلامی، مجازات شخص حقوقی مستقل از شخص حقیقی است و توبه یا پشیمانی نماینده، تأثیری در مجازات شخص حقوقی ندارد، زیرا توبه شرط تخفیف مجازات شخص حقوقی محسوب نمی‌شود.,2336,4902,112,5014,187,34,"results{explanation,answer,confidence}:
مطابق ماده 20 قانون مجازات اسلامی، مجازات شخص حقوقی مستقل از شخص حقیقی است و توبه یا پشیمانی نماینده، تأثیری در مجازات شخص حقوقی ندارد، زیرا توبه شرط تخفیف مجازات شخص حقوقی محسوب نمی‌شود.,4,4",
99,qwen/qwen3-next-80b-a3b-instruct,5,4,4,براساس ماده 54 قانون مجازات اسلامی، تعلیق مجازات فقط در صورت ارتکاب جرم عمدی موجب حد، قصاص، دیه یا تعزیر تا درجه هفت لغو می‌شود؛ رانندگی بدون پروانه جرم تعزیری درجه 6 است و از این حد بالاتر نیست، پس تعلیق جرم اول لغو نمی‌شود و نهادهای ارفاقی مانند تعلیق همچنان قابل اعمالند.,2487,4178,162,4340,274,53,"results{explanation,answer,confidence}:
براساس ماده 54 قانون مجازات اسلامی، تعلیق مجازات فقط در صورت ارتکاب جرم عمدی موجب حد، قصاص، دیه یا تعزیر تا درجه هفت لغو می‌شود؛ رانندگی بدون پروانه جرم تعزیری درجه 6 است و از این حد بالاتر نیست، پس تعلیق جرم اول لغو نمی‌شود و نهادهای ارفاقی مانند تعلیق همچنان قابل اعمالند.,4,4",
100,qwen/qwen3-next-80b-a3b-instruct,5,3,4,پدر با جعل سند و فروش مال متعلق به همسر خود به عنوان مال خود، هم جعل سند و هم کلاهبرداری را ارتکاب می‌دهد؛ اما این اعمال به عنوان یک رفتار واحد با هدف واحد (تحصیل مال نامشروع) تلقی شده و تعدد معنوی را تشکیل می‌دهد، مطابق با رای دادگاه تجدیدنظر در منبع ۳ و ۴ که جعل و کلاهبرداری را به عنوان جرم واحد محسوب می‌کنند.,6506,6641,180,6821,313,67,"results{explanation,answer,confidence}:
پدر با جعل سند و فروش مال متعلق به همسر خود به عنوان مال خود، هم جعل سند و هم کلاهبرداری را ارتکاب می‌دهد؛ اما این اعمال به عنوان یک رفتار واحد با هدف واحد (تحصیل مال نامشروع) تلقی شده و تعدد معنوی را تشکیل می‌دهد، مطابق با رای دادگاه تجدیدنظر در منبع ۳ و ۴ که جعل و کلاهبرداری را به عنوان جرم واحد محسوب می‌کنند.,3,4",
101,qwen/qwen3-next-80b-a3b-instruct,5,3,5,مطابق ماده 302 قانون آیین دادرسی کیفری، دادگاه کیفری یک مرجع صلاحیت‌دار برای رسیدگی به جرائم قتل عمد و غیرعمد است، و تصادفات رانندگی ناشی از قتل غیرعمد نیز تحت این ماده قرار دارد.,2046,5948,113,6061,179,34,"results{explanation,answer,confidence}:
مطابق ماده 302 قانون آیین دادرسی کیفری، دادگاه کیفری یک مرجع صلاحیت‌دار برای رسیدگی به جرائم قتل عمد و غیرعمد است، و تصادفات رانندگی ناشی از قتل غیرعمد نیز تحت این ماده قرار دارد.,3,5",
102,qwen/qwen3-next-80b-a3b-instruct,5,4,5,"بر اساس بند ""د"" ماده 232 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور کیفری، آرای دادگاه‌های بدوی در جرایم غیرعمدی ناشی از کار که مستلزم پرداخت کمتر از خمس دیه کامل هستند، قطعی می‌باشند و تجدیدنظر برای آنها مجاز نیست.",1863,5961,140,6101,224,42,"results{explanation,answer,confidence}:
بر اساس بند ""د"" ماده 232 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور کیفری، آرای دادگاه‌های بدوی در جرایم غیرعمدی ناشی از کار که مستلزم پرداخت کمتر از خمس دیه کامل هستند، قطعی می‌باشند و تجدیدنظر برای آنها مجاز نیست.,4,5",
103,qwen/qwen3-next-80b-a3b-instruct,5,4,5,مطابق ماده 180 قانون آیین دادرسی کیفری، جلب مطلق بدون احضاریه فقط برای جرایم مستوجب سلب حیات، قطع عضو یا حبس ابد و جرایم تعزیری درجه پنج و بالاتر امکان‌پذیر است؛ بنابراین جرایم تعزیری درجه دو و سه مشمول این مورد نیستند.,2454,4660,133,4793,219,42,"results{explanation,answer,confidence}:
مطابق ماده 180 قانون آیین دادرسی کیفری، جلب مطلق بدون احضاریه فقط برای جرایم مستوجب سلب حیات، قطع عضو یا حبس ابد و جرایم تعزیری درجه پنج و بالاتر امکان‌پذیر است؛ بنابراین جرایم تعزیری درجه دو و سه مشمول این مورد نیستند.,4,5",
104,qwen/qwen3-next-80b-a3b-instruct,5,1,5,بر اساس تبصره ماده 27 قانون آیین دادرسی امور مدنی و ماده 33 قانون تشکیل دادگاه‌های عمومی و انقلاب، اختلاف صلاحیت بین دادگاه‌های عمومی (مانند کیفری و حقوقی) در یک استان، مرجع حل اختلاف آن دادگاه تجدیدنظر استان است، چرا که هر دو دادگاه از حوزه قضایی عمومی محسوب می‌شوند.,3055,4577,157,4734,268,50,"results{explanation,answer,confidence}:
بر اساس تبصره ماده 27 قانون آیین دادرسی امور مدنی و ماده 33 قانون تشکیل دادگاه‌های عمومی و انقلاب، اختلاف صلاحیت بین دادگاه‌های عمومی (مانند کیفری و حقوقی) در یک استان، مرجع حل اختلاف آن دادگاه تجدیدنظر استان است، چرا که هر دو دادگاه از حوزه قضایی عمومی محسوب می‌شوند.,1,5",
105,qwen/qwen3-next-80b-a3b-instruct,5,1,5,براساس اصل 172 قانون اساسی و تفسیر هیات عمومی دیوان عالی کشور در منبع 1، جرایم ارتکابی ضابط دادگستری در مقام ضابط، حتی اگر فاقد کارت ویژه باشد، در دادگاه‌های عمومی و نه نظامی رسیدگی می‌شود، و مطابق همان منبع، صلاحیت این رسیدگی به دادگاه کیفری یا دادگاه بخش اختصاص دارد.,8420,5725,162,5887,269,51,"results{explanation,answer,confidence}:
براساس اصل 172 قانون اساسی و تفسیر هیات عمومی دیوان عالی کشور در منبع 1، جرایم ارتکابی ضابط دادگستری در مقام ضابط، حتی اگر فاقد کارت ویژه باشد، در دادگاه‌های عمومی و نه نظامی رسیدگی می‌شود، و مطابق همان منبع، صلاحیت این رسیدگی به دادگاه کیفری یا دادگاه بخش اختصاص دارد.,1,5",
106,qwen/qwen3-next-80b-a3b-instruct,5,3,4,مطابق ماده 283 قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت، دادستان در صورت فراهم بودن شرایط صدور قرار تعلیق تعقیب، می‌تواند از کیفرخواست عدول و تعقیب را معلق کند.,3384,4054,111,4165,166,30,"results{explanation,answer,confidence}:
مطابق ماده 283 قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت، دادستان در صورت فراهم بودن شرایط صدور قرار تعلیق تعقیب، می‌تواند از کیفرخواست عدول و تعقیب را معلق کند.,3,4",
107,qwen/qwen3-next-80b-a3b-instruct,5,2,5,مطابق ماده 18 قانون آیین دادرسی کیفری، رأی قطعی کیفری فقط در صورتی لازم‌الاتباع است که مؤثر در ماهیت امر حقوقی باشد، نه به هر حال.,4609,5041,87,5128,130,26,"results{explanation,answer,confidence}:
مطابق ماده 18 قانون آیین دادرسی کیفری، رأی قطعی کیفری فقط در صورتی لازم‌الاتباع است که مؤثر در ماهیت امر حقوقی باشد، نه به هر حال.,2,5",
108,qwen/qwen3-next-80b-a3b-instruct,5,4,5,براساس تبصره ۱ ماده ۴۵ قانون آیین دادرسی کیفری، شهروندان تنها در موارد مشهود مطابق بندهای (الف)، (ب)، (پ) و (ت) می‌توانند اقدام کنند؛ جرایم سیاسی و مطبوعاتی معمولاً غیرمشهود هستند و از این موارد مستثنی می‌شوند.,4527,6022,136,6158,210,37,"results{explanation,answer,confidence}:
براساس تبصره ۱ ماده ۴۵ قانون آیین دادرسی کیفری، شهروندان تنها در موارد مشهود مطابق بندهای (الف)، (ب)، (پ) و (ت) می‌توانند اقدام کنند؛ جرایم سیاسی و مطبوعاتی معمولاً غیرمشهود هستند و از این موارد مستثنی می‌شوند.,4,5",
109,qwen/qwen3-next-80b-a3b-instruct,5,4,5,مطابق ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم باید فوری به دادستان ارسال شود و دادستان موظف است ظرف 24 ساعت نظر خود را به‌صورت کتبی اعلام کند، بنابراین تنها قرار بازداشت موقت متهم نیازمند ارسال فوری و تأیید دادستان است.,5770,3922,134,4056,231,43,"results{explanation,answer,confidence}:
مطابق ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم باید فوری به دادستان ارسال شود و دادستان موظف است ظرف 24 ساعت نظر خود را به‌صورت کتبی اعلام کند، بنابراین تنها قرار بازداشت موقت متهم نیازمند ارسال فوری و تأیید دادستان است.,4,5",
110,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 148 قانون آیین دادرسی کیفری و ماده 215 قانون مجازات اسلامی، ضبط اموال و اشیاء توسط دادگاه تعیین می‌شود، هرچند بازپرس یا دادستان می‌توانند در مراحل مقدماتی تصمیم‌گیری اولیه داشته باشند، اما صلاحیت نهایی و اجباری ضبط فقط متعلق به دادگاه است.,3204,4720,153,4873,250,44,"results{explanation,answer,confidence}:
مطابق ماده 148 قانون آیین دادرسی کیفری و ماده 215 قانون مجازات اسلامی، ضبط اموال و اشیاء توسط دادگاه تعیین می‌شود، هرچند بازپرس یا دادستان می‌توانند در مراحل مقدماتی تصمیم‌گیری اولیه داشته باشند، اما صلاحیت نهایی و اجباری ضبط فقط متعلق به دادگاه است.,1,5",
111,qwen/qwen3-next-80b-a3b-instruct,5,2,5,براساس ماده 25 قانون اصلاح قانون آیین دادرسی کیفری، جرائم نوجوانان (زیر 18 سال) حتی اگر در صلاحیت دادگاه انقلاب باشند، به دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان ارجاع می‌شوند و از امتیازات دادگاه اطفال و نوجوانان بهره‌مند می‌گردند.,2847,5547,146,5693,238,41,"results{explanation,answer,confidence}:
براساس ماده 25 قانون اصلاح قانون آیین دادرسی کیفری، جرائم نوجوانان (زیر 18 سال) حتی اگر در صلاحیت دادگاه انقلاب باشند، به دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان ارجاع می‌شوند و از امتیازات دادگاه اطفال و نوجوانان بهره‌مند می‌گردند.,2,5",
112,qwen/qwen3-next-80b-a3b-instruct,5,2,5,مطابق ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت از سوی دادستان و شاکی یا مدعی خصوصی قابل تجدیدنظر است.,3198,5137,76,5213,110,21,"results{explanation,answer,confidence}:
مطابق ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت از سوی دادستان و شاکی یا مدعی خصوصی قابل تجدیدنظر است.,2,5",
113,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 503 قانون آیین دادرسی کیفری، در جرایم تعزیری پس از صدور حکم قطعی، ابتلای محکوم‌علیه به جنون، اجرای حکم را تا زمان افاقه به تعویق می‌اندازد.,1635,4558,106,4664,150,28,"results{explanation,answer,confidence}:
مطابق ماده 503 قانون آیین دادرسی کیفری، در جرایم تعزیری پس از صدور حکم قطعی، ابتلای محکوم‌علیه به جنون، اجرای حکم را تا زمان افاقه به تعویق می‌اندازد.,1,5",
114,qwen/qwen3-next-80b-a3b-instruct,5,3,4,مطابق ماده 415 قانون آیین دادرسی کیفری، تعیین وکیل تسخیری فقط در جرایمی الزامی است که مستلزم پرداخت دیه یا ارش بیش از خمس دیه کامل باشند یا جرایم تعزیری درجه شش و بالاتر؛ بنابراین در جرایم تعزیری درجه ۷ و ۸ و جرایمی که دیه یا ارش آن خمس دیه کامل یا کمتر باشد، وکیل تسخیری الزامی نیست.,3015,4485,182,4667,284,59,"results{explanation,answer,confidence}:
مطابق ماده 415 قانون آیین دادرسی کیفری، تعیین وکیل تسخیری فقط در جرایمی الزامی است که مستلزم پرداخت دیه یا ارش بیش از خمس دیه کامل باشند یا جرایم تعزیری درجه شش و بالاتر؛ بنابراین در جرایم تعزیری درجه ۷ و ۸ و جرایمی که دیه یا ارش آن خمس دیه کامل یا کمتر باشد، وکیل تسخیری الزامی نیست.,3,4",
115,qwen/qwen3-next-80b-a3b-instruct,5,2,5,مطابق تبصره ۳ ماده ۲۱۷ قانون آیین دادرسی کیفری، در جرایم غیرعمدی و در صورتی که تضمین حقوق بزه‌دیده به طریق دیگر امکان‌پذیر باشد، صدور هر دو قرار کفالت و وثیقه جایز نیست.,4769,4934,120,5054,169,33,"results{explanation,answer,confidence}:
مطابق تبصره ۳ ماده ۲۱۷ قانون آیین دادرسی کیفری، در جرایم غیرعمدی و در صورتی که تضمین حقوق بزه‌دیده به طریق دیگر امکان‌پذیر باشد، صدور هر دو قرار کفالت و وثیقه جایز نیست.,2,5",
116,qwen/qwen3-next-80b-a3b-instruct,5,4,5,مطابق تبصره 1 ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات، مقام قضایی می‌تواند فقط به صدور قرار نظارت قضایی اکتفا کند.,2412,5647,112,5759,183,35,"results{explanation,answer,confidence}:
مطابق تبصره 1 ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات، مقام قضایی می‌تواند فقط به صدور قرار نظارت قضایی اکتفا کند.,4,5",
117,qwen/qwen3-next-80b-a3b-instruct,5,3,5,مطابق ماده 331 قانون آیین دادرسی کیفری، تقاضای سوگند قابل توکیل است، پس گزینه ۳ که می‌گوید «تقاضای سوگند قابل توکیل نیست» نادرست است.,3603,4844,95,4939,133,24,"results{explanation,answer,confidence}:
مطابق ماده 331 قانون آیین دادرسی کیفری، تقاضای سوگند قابل توکیل است، پس گزینه ۳ که می‌گوید «تقاضای سوگند قابل توکیل نیست» نادرست است.,3,5",
118,qwen/qwen3-next-80b-a3b-instruct,5,2,5,براساس ماده 427 قانون آیین دادرسی کیفری، رأی دادگاه کیفری یک در جرایم تعزیری درجه دو قابل تجدیدنظر است، اما نه فرجام؛ بنابراین شعبه دیوان عالی کشور نمی‌تواند مستقیماً حکم برائت صادر کند یا پرونده را به دادگاه هم‌عرضی ارجاع دهد، بلکه در صورت نقض، رأی را بلا ارجاع نقض می‌کند.,2511,5325,168,5493,274,51,"results{explanation,answer,confidence}:
براساس ماده 427 قانون آیین دادرسی کیفری، رأی دادگاه کیفری یک در جرایم تعزیری درجه دو قابل تجدیدنظر است، اما نه فرجام؛ بنابراین شعبه دیوان عالی کشور نمی‌تواند مستقیماً حکم برائت صادر کند یا پرونده را به دادگاه هم‌عرضی ارجاع دهد، بلکه در صورت نقض، رأی را بلا ارجاع نقض می‌کند.,2,5",
119,qwen/qwen3-next-80b-a3b-instruct,5,4,5,مطابق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور در صورت تشخیص خلاف شرع بیّن یا خلاف قانون بودن حکم قطعی، ملزم به اعلام مراتب به رئیس قوه قضاییه جهت اعمال ماده 477 است.,3862,4307,113,4420,175,35,"results{explanation,answer,confidence}:
مطابق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور در صورت تشخیص خلاف شرع بیّن یا خلاف قانون بودن حکم قطعی، ملزم به اعلام مراتب به رئیس قوه قضاییه جهت اعمال ماده 477 است.,4,5",
120,qwen/qwen3-next-80b-a3b-instruct,5,3,5,بر اساس آرای وحدت رویه دیوان عالی کشور و ماده 474 قانون آیین دادرسی کیفری، تعیین مجازات بیش از حداقل بدون ذکر علت، موجب اعاده دادرسی می‌شود؛ اما قاضی ملزم به تبعیت از نظر هیئت منصفه در مورد بی‌گناهی متهم نیست، زیرا هیئت منصفه تنها مشورتی است و تصمیم نهایی به قاضی تعلق دارد.,2257,5762,164,5926,274,54,"results{explanation,answer,confidence}:
بر اساس آرای وحدت رویه دیوان عالی کشور و ماده 474 قانون آیین دادرسی کیفری، تعیین مجازات بیش از حداقل بدون ذکر علت، موجب اعاده دادرسی می‌شود؛ اما قاضی ملزم به تبعیت از نظر هیئت منصفه در مورد بی‌گناهی متهم نیست، زیرا هیئت منصفه تنها مشورتی است و تصمیم نهایی به قاضی تعلق دارد.,3,5",
121,qwen/qwen3-next-80b-a3b-instruct,5,2,5,براساس اصل 52 قانون اساسی، بودجه سالانه کل کشور توسط دولت تهیه و به مجلس شورای اسلامی تسلیم می‌شود، پس ابتکار تهیه بودجه متعلق به دولت است.,2229,4397,86,4483,139,27,"results{explanation,answer,confidence}:
براساس اصل 52 قانون اساسی، بودجه سالانه کل کشور توسط دولت تهیه و به مجلس شورای اسلامی تسلیم می‌شود، پس ابتکار تهیه بودجه متعلق به دولت است.,2,5",
122,qwen/qwen3-next-80b-a3b-instruct,5,4,5,براساس اصل 45 قانون اساسی، بیشه‌های طبیعی و نیزارها به‌عنوان مصادیق انفال و ثروتهای عمومی ذکر شده‌اند، و گزینه 4 دقیقاً با این متن مطابقت دارد.,3037,3971,94,4065,143,26,"results{explanation,answer,confidence}:
براساس اصل 45 قانون اساسی، بیشه‌های طبیعی و نیزارها به‌عنوان مصادیق انفال و ثروتهای عمومی ذکر شده‌اند، و گزینه 4 دقیقاً با این متن مطابقت دارد.,4,5",
123,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق اصل 160 قانون اساسی، رئیس قوه قضائیه می‌تواند اختیارات تام مالی و اداری و استخدامی غیر قضات را به وزیر دادگستری تفویض کند، و این تفویض پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.,1605,3466,125,3591,205,40,"results{explanation,answer,confidence}:
مطابق اصل 160 قانون اساسی، رئیس قوه قضائیه می‌تواند اختیارات تام مالی و اداری و استخدامی غیر قضات را به وزیر دادگستری تفویض کند، و این تفویض پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.,1,5",
124,qwen/qwen3-next-80b-a3b-instruct,5,2,5,براساس اصل 49 قانون اساسی، دولت موظف است ثروت‌های ناشی از موارد غیرمشروع مانند غصب، اختلاس و ربا را گرفته و به صاحب حق بازگرداند، و اجرای این حکم مستلزم رسیدگی فوری و خارج از نوبت به دلیل ماهیت حیاتی و اخلاقی آن است.,6917,3001,131,3132,216,44,"results{explanation,answer,confidence}:
براساس اصل 49 قانون اساسی، دولت موظف است ثروت‌های ناشی از موارد غیرمشروع مانند غصب، اختلاس و ربا را گرفته و به صاحب حق بازگرداند، و اجرای این حکم مستلزم رسیدگی فوری و خارج از نوبت به دلیل ماهیت حیاتی و اخلاقی آن است.,2,5",
125,qwen/qwen3-next-80b-a3b-instruct,5,1,5,براساس اصل 168 قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی به صورت علنی و با حضور هیأت منصفه صورت می‌گیرد، که این اصل به صراحت علنی بودن را به عنوان یک اصل حاکم بر رسیدگی‌های قضایی تصریح کرده است.,2452,3171,126,3297,198,40,"results{explanation,answer,confidence}:
براساس اصل 168 قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی به صورت علنی و با حضور هیأت منصفه صورت می‌گیرد، که این اصل به صراحت علنی بودن را به عنوان یک اصل حاکم بر رسیدگی‌های قضایی تصریح کرده است.,1,5",
126,qwen/qwen3-next-80b-a3b-instruct,5,2,5,مطابق اصل 43 قانون اساسی، «منع اسراف و تبذیر» به عنوان یکی از ضوابط حاکم بر اقتصاد جمهوری اسلامی ایران ذکر شده است.,1927,4259,77,4336,115,23,"results{explanation,answer,confidence}:
مطابق اصل 43 قانون اساسی، «منع اسراف و تبذیر» به عنوان یکی از ضوابط حاکم بر اقتصاد جمهوری اسلامی ایران ذکر شده است.,2,5",
127,qwen/qwen3-next-80b-a3b-instruct,5,3,4,براساس اصل 85 قانون اساسی، مجلس نمی‌تواند اختیار قانونگذاری را به هیچ شخص یا هیأتی واگذار کند، بنابراین هیچ تفویض دائمی اختیار قانونگذاری مجاز نیست؛ اما تشخیص مغایرت آیین‌نامه‌های دولت با قوانین از صلاحیت رئیس مجلس است که در اصل 138 و تطبیق با آیین‌نامه داخلی مجلس مصوب شده است.,3297,3220,164,3384,278,50,"results{explanation,answer,confidence}:
براساس اصل 85 قانون اساسی، مجلس نمی‌تواند اختیار قانونگذاری را به هیچ شخص یا هیأتی واگذار کند، بنابراین هیچ تفویض دائمی اختیار قانونگذاری مجاز نیست؛ اما تشخیص مغایرت آیین‌نامه‌های دولت با قوانین از صلاحیت رئیس مجلس است که در اصل 138 و تطبیق با آیین‌نامه داخلی مجلس مصوب شده است.,3,4",
128,qwen/qwen3-next-80b-a3b-instruct,5,4,5,براساس اصل 28 قانون اساسی، حق انتخاب شغل مشروط است به اینکه مخالف اسلام و مصالح عمومی و حقوق دیگران نباشد.,1333,4149,65,4214,106,21,"results{explanation,answer,confidence}:
براساس اصل 28 قانون اساسی، حق انتخاب شغل مشروط است به اینکه مخالف اسلام و مصالح عمومی و حقوق دیگران نباشد.,4,5",
129,qwen/qwen3-next-80b-a3b-instruct,5,1,5,بر اساس اصل چهارم قانون اساسی، تمام قوانین و مقررات، از جمله مصوبات هر مرجعی از جمله شورای عالی امنیت ملی و شوراهای فرعی آن، باید مطابق با موازین اسلامی باشند، پس هیچ‌یک نباید با قانون مغایرت داشته باشند.,3112,4516,126,4642,204,39,"results{explanation,answer,confidence}:
بر اساس اصل چهارم قانون اساسی، تمام قوانین و مقررات، از جمله مصوبات هر مرجعی از جمله شورای عالی امنیت ملی و شوراهای فرعی آن، باید مطابق با موازین اسلامی باشند، پس هیچ‌یک نباید با قانون مغایرت داشته باشند.,1,5",
130,qwen/qwen3-next-80b-a3b-instruct,5,2,5,بر اساس اصل 48 قانون اساسی، تبعیض در بهره‌برداری از منابع طبیعی و توزیع فعالیت‌های اقتصادی بین استان‌ها ممنوع است.,1437,2892,77,2969,114,20,"results{explanation,answer,confidence}:
بر اساس اصل 48 قانون اساسی، تبعیض در بهره‌برداری از منابع طبیعی و توزیع فعالیت‌های اقتصادی بین استان‌ها ممنوع است.,2,5",
131,qwen/qwen3-next-80b-a3b-instruct,5,1,5,براساس اصل ۴۱ قانون اساسی، سلب تابعیت کشور ایران تنها در صورت درخواست خود شخص یا دریافت تابعیت کشور دیگر امکان‌پذیر است.,1443,3873,82,3955,120,22,"results{explanation,answer,confidence}:
براساس اصل ۴۱ قانون اساسی، سلب تابعیت کشور ایران تنها در صورت درخواست خود شخص یا دریافت تابعیت کشور دیگر امکان‌پذیر است.,1,5",
132,qwen/qwen3-next-80b-a3b-instruct,5,3,4,حق دادخواهی بر اساس اصول 34 و 35 قانون اساسی شامل دسترسی به دادگاه‌های صلاحیت‌دار، ممنوعیت مانع‌سازی و انتخاب وکیل است، اما دو درجه‌ای بودن رسیدگی از اصول قانون اساسی نیست و تنها یک ویژگی فنی آیین دادرسی محسوب می‌شود.,2283,4849,138,4987,217,40,"results{explanation,answer,confidence}:
حق دادخواهی بر اساس اصول 34 و 35 قانون اساسی شامل دسترسی به دادگاه‌های صلاحیت‌دار، ممنوعیت مانع‌سازی و انتخاب وکیل است، اما دو درجه‌ای بودن رسیدگی از اصول قانون اساسی نیست و تنها یک ویژگی فنی آیین دادرسی محسوب می‌شود.,3,4",
