id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
111,openai/gpt-4o-mini,5,2,4,"طبق ماده 25 قانون اصلاح قانون آیین دادرسی کیفری، جرائم ارتکابی توسط افراد بالغ زیر هجده سال در دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان مورد رسیدگی قرار می‌گیرد و در این مورد، دختر 15 ساله باید در این دادگاه محاکمه شود.",2799,3606,81,3687,224,43,"results{explanation,answer,confidence}:
طبق ماده 25 قانون اصلاح قانون آیین دادرسی کیفری، جرائم ارتکابی توسط افراد بالغ زیر هجده سال در دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان مورد رسیدگی قرار می‌گیرد و در این مورد، دختر 15 ساله باید در این دادگاه محاکمه شود.,2,4",
112,openai/gpt-4o-mini,5,2,4,"بر اساس ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت از طرف دادستان و همچنین شاکی یا مدعی خصوصی قابل تجدیدنظر است.",2354,3394,50,3444,119,23,"results{explanation,answer,confidence}:
بر اساس ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت از طرف دادستان و همچنین شاکی یا مدعی خصوصی قابل تجدیدنظر است.,2,4",
113,openai/gpt-4o-mini,5,1,5,"براساس ماده 503 قانون آیین دادرسی کیفری، هرگاه محکومٌ‌علیه در جرایم تعزیری پس از صدور حکم قطعی مبتلا به جنون شود، اجرای حکم تا زمان افاقه به تعویق می‌افتد.",2416,3017,73,3090,155,29,"results{explanation,answer,confidence}:
براساس ماده 503 قانون آیین دادرسی کیفری، هرگاه محکومٌ‌علیه در جرایم تعزیری پس از صدور حکم قطعی مبتلا به جنون شود، اجرای حکم تا زمان افاقه به تعویق می‌افتد.,1,5",
114,openai/gpt-4o-mini,5,1,4,"براساس ماده 415 قانون آیین دادرسی کیفری، تعیین وکیل تسخیری در جرایم تعزیری درجه 7 و 8 الزامی نیست و ولی یا سرپرست قانونی می‌تواند خود از متهم دفاع کند، بنابراین در جرایم تعزیری درجه 8 این الزامی وجود ندارد.",3339,3056,82,3138,206,40,"results{explanation,answer,confidence}:
براساس ماده 415 قانون آیین دادرسی کیفری، تعیین وکیل تسخیری در جرایم تعزیری درجه 7 و 8 الزامی نیست و ولی یا سرپرست قانونی می‌تواند خود از متهم دفاع کند، بنابراین در جرایم تعزیری درجه 8 این الزامی وجود ندارد.,1,4",
115,openai/gpt-4o-mini,5,2,4,"طبق تبصره 3 ماده 217 قانون آیین دادرسی کیفری، در جرایم غیرعمدی در صورتی که تضمین حقوق بزه‌دیده به طریق دیگر ممکن باشد، صدور قرار کفالت و وثیقه جایز نیست.",2660,3375,70,3445,153,30,"results{explanation,answer,confidence}:
طبق تبصره 3 ماده 217 قانون آیین دادرسی کیفری، در جرایم غیرعمدی در صورتی که تضمین حقوق بزه‌دیده به طریق دیگر ممکن باشد، صدور قرار کفالت و وثیقه جایز نیست.,2,4",
116,openai/gpt-4o-mini,5,1,4,"براساس تبصره 1 ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات وارده، مقام قضایی می‌تواند فقط به صدور قرار نظارت قضایی اکتفا کند.",4185,3743,79,3822,190,36,"results{explanation,answer,confidence}:
براساس تبصره 1 ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات وارده، مقام قضایی می‌تواند فقط به صدور قرار نظارت قضایی اکتفا کند.,1,4",
117,openai/gpt-4o-mini,5,1,4,"طبق ماده 331 قانون آیین دادرسی کیفری، سوگند یادکردن قابل توکیل نیست و وکیل نمی‌تواند به جای موکل سوگند یاد کند، بنابراین گزینه 1 نادرست است.",2325,3233,60,3293,140,26,"results{explanation,answer,confidence}:
طبق ماده 331 قانون آیین دادرسی کیفری، سوگند یادکردن قابل توکیل نیست و وکیل نمی‌تواند به جای موکل سوگند یاد کند، بنابراین گزینه 1 نادرست است.,1,4",
118,openai/gpt-4o-mini,5,2,4,"طبق ماده 427 قانون آیین دادرسی کیفری، اگر دیوان عالی کشور به این نتیجه برسد که متهم قابل تعقیب نیست، رأی صادر شده نقض می‌شود و نیازی به ارجاع پرونده به دادگاه هم عرض نیست.",2247,3478,69,3547,171,35,"results{explanation,answer,confidence}:
طبق ماده 427 قانون آیین دادرسی کیفری، اگر دیوان عالی کشور به این نتیجه برسد که متهم قابل تعقیب نیست، رأی صادر شده نقض می‌شود و نیازی به ارجاع پرونده به دادگاه هم عرض نیست.,2,4",
119,openai/gpt-4o-mini,5,4,5,"طبق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور می‌تواند در صورتی که حکم قطعی را خلاف شرع بین یا قانون تشخیص دهد، مراتب را جهت اعمال ماده 477 به رئیس قوه قضائیه اعلام کند.",3366,2941,68,3009,177,36,"results{explanation,answer,confidence}:
طبق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور می‌تواند در صورتی که حکم قطعی را خلاف شرع بین یا قانون تشخیص دهد، مراتب را جهت اعمال ماده 477 به رئیس قوه قضائیه اعلام کند.,4,5",
120,openai/gpt-4o-mini,5,3,4,"مطابق با ماده 474 قانون آیین دادرسی کیفری، عدم ذکر علت برای تعیین مجازات بیش از حداقل مجازات مقرر، از موجبات اعاده دادرسی است، اما قاضی ملزم به تبعیت از نظر هیئت منصفه نیست و این موضوع با آرای وحدت رویه دیوان عالی کشور مغایرت دارد.",4462,3707,89,3796,231,46,"results{explanation,answer,confidence}:
مطابق با ماده 474 قانون آیین دادرسی کیفری، عدم ذکر علت برای تعیین مجازات بیش از حداقل مجازات مقرر، از موجبات اعاده دادرسی است، اما قاضی ملزم به تبعیت از نظر هیئت منصفه نیست و این موضوع با آرای وحدت رویه دیوان عالی کشور مغایرت دارد.,3,4",
121,openai/gpt-4o-mini,5,2,5,"براساس اصل 52 قانون اساسی، ابتکار بودجه کل کشور به عهده دولت است که آن را تهیه و برای رسیدگی به مجلس شورای اسلامی تسلیم می‌کند.",2668,2892,51,2943,127,26,"results{explanation,answer,confidence}:
براساس اصل 52 قانون اساسی، ابتکار بودجه کل کشور به عهده دولت است که آن را تهیه و برای رسیدگی به مجلس شورای اسلامی تسلیم می‌کند.,2,5",
122,openai/gpt-4o-mini,5,4,5,"براساس اصل 45 قانون اساسی، نیزارها و بیشه‌های طبیعی به عنوان یکی از مصادیق انفال و ثروت‌های عمومی ذکر شده‌اند و در اختیار حکومت اسلامی قرار دارند.",2877,2667,56,2723,146,27,"results{explanation,answer,confidence}:
براساس اصل 45 قانون اساسی، نیزارها و بیشه‌های طبیعی به عنوان یکی از مصادیق انفال و ثروت‌های عمومی ذکر شده‌اند و در اختیار حکومت اسلامی قرار دارند.,4,5",
123,openai/gpt-4o-mini,5,3,4,"طبق اصل 164 قانون اساسی، تغییر سمت یا محل خدمت قاضی تنها با تصمیم رئیس قوه قضائیه و پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.",2309,2446,59,2505,148,31,"results{explanation,answer,confidence}:
طبق اصل 164 قانون اساسی، تغییر سمت یا محل خدمت قاضی تنها با تصمیم رئیس قوه قضائیه و پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.,3,4",
124,openai/gpt-4o-mini,5,2,5,"براساس اصل 49 قانون اساسی، دولت موظف است ثروت‌های ناشی از موارد غیر مشروع را گرفته و به صاحب حق رد کند و این امر نیازمند رسیدگی فوری و خارج از نوبت است.",2040,2143,60,2203,152,33,"results{explanation,answer,confidence}:
براساس اصل 49 قانون اساسی، دولت موظف است ثروت‌های ناشی از موارد غیر مشروع را گرفته و به صاحب حق رد کند و این امر نیازمند رسیدگی فوری و خارج از نوبت است.,2,5",
125,openai/gpt-4o-mini,5,1,5,"براساس اصل 168 قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی باید علنی باشد و با حضور هیأت منصفه انجام شود، که نشان‌دهنده اهمیت علنی بودن در فرآیند قضایی است.",2567,2252,64,2316,158,30,"results{explanation,answer,confidence}:
براساس اصل 168 قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی باید علنی باشد و با حضور هیأت منصفه انجام شود، که نشان‌دهنده اهمیت علنی بودن در فرآیند قضایی است.,1,5",
126,openai/gpt-4o-mini,5,2,5,منع تبذیر در اصل چهل و سوم قانون اساسی به عنوان یکی از ضوابط اقتصادی جمهوری اسلامی ایران ذکر شده است که بر رعایت صرفه‌جویی و جلوگیری از اسراف تأکید دارد.,2112,2840,60,2900,153,31,"results{explanation,answer,confidence}:
منع تبذیر در اصل چهل و سوم قانون اساسی به عنوان یکی از ضوابط اقتصادی جمهوری اسلامی ایران ذکر شده است که بر رعایت صرفه‌جویی و جلوگیری از اسراف تأکید دارد.,2,5",
127,openai/gpt-4o-mini,5,2,4,"طبق اصل 85 قانون اساسی، مجلس نمی‌تواند اختیار قانونگذاری را به شخص یا هیأتی واگذار کند و تنها در موارد ضروری می‌تواند برخی از قوانین را وضع کند، بنابراین گزینه 4 صحیح نیست و سایر گزینه‌ها نیز با این اصل مغایرت دارند.",2410,2263,70,2333,216,42,"results{explanation,answer,confidence}:
طبق اصل 85 قانون اساسی، مجلس نمی‌تواند اختیار قانونگذاری را به شخص یا هیأتی واگذار کند و تنها در موارد ضروری می‌تواند برخی از قوانین را وضع کند، بنابراین گزینه 4 صحیح نیست و سایر گزینه‌ها نیز با این اصل مغایرت دارند.,2,4",
128,openai/gpt-4o-mini,5,4,5,"براساس اصل 28 قانون اساسی، آزادی انتخاب شغل مشروط به عدم مخالفت با حقوق دیگران و مصالح عمومی است.",2765,2735,41,2776,97,19,"results{explanation,answer,confidence}:
براساس اصل 28 قانون اساسی، آزادی انتخاب شغل مشروط به عدم مخالفت با حقوق دیگران و مصالح عمومی است.,4,5",
129,openai/gpt-4o-mini,5,1,4,"براساس اصل 4 قانون اساسی، کلیه قوانین و مقررات باید بر اساس موازین اسلامی باشد و این اصل شامل مصوبات شورای عالی امنیت ملی نیز می‌شود.",2644,2983,50,3033,133,26,"results{explanation,answer,confidence}:
براساس اصل 4 قانون اساسی، کلیه قوانین و مقررات باید بر اساس موازین اسلامی باشد و این اصل شامل مصوبات شورای عالی امنیت ملی نیز می‌شود.,1,4",
130,openai/gpt-4o-mini,5,2,5,"براساس اصل 48 قانون اساسی، در بهره‌برداری از منابع طبیعی و توزیع فعالیت‌های اقتصادی میان استان‌ها، باید تبعیض در کار نباشد و هر منطقه باید امکانات لازم را بر اساس نیازها و استعدادهای خود داشته باشد.",2249,2066,68,2134,198,36,"results{explanation,answer,confidence}:
براساس اصل 48 قانون اساسی، در بهره‌برداری از منابع طبیعی و توزیع فعالیت‌های اقتصادی میان استان‌ها، باید تبعیض در کار نباشد و هر منطقه باید امکانات لازم را بر اساس نیازها و استعدادهای خود داشته باشد.,2,5",
131,openai/gpt-4o-mini,5,1,5,"طبق اصل چهل و یکم قانون اساسی، سلب تابعیت کشور ایران تنها به درخواست خود شخص یا در صورت به تابعیت کشور دیگری درآمدن امکان‌پذیر است.",2291,2589,52,2641,131,26,"results{explanation,answer,confidence}:
طبق اصل چهل و یکم قانون اساسی، سلب تابعیت کشور ایران تنها به درخواست خود شخص یا در صورت به تابعیت کشور دیگری درآمدن امکان‌پذیر است.,1,5",
132,openai/gpt-4o-mini,5,3,4,"بر اساس اصل 34 قانون اساسی، حق دادخواهی شامل دسترسی به دادگاه و حق رجوع به دادگاه‌های صلاحیت‌دار است، اما دو درجه‌ای بودن رسیدگی به خودی خود جزء ابعاد حق دادخواهی محسوب نمی‌شود.",2911,3120,69,3189,177,33,"results{explanation,answer,confidence}:
بر اساس اصل 34 قانون اساسی، حق دادخواهی شامل دسترسی به دادگاه و حق رجوع به دادگاه‌های صلاحیت‌دار است، اما دو درجه‌ای بودن رسیدگی به خودی خود جزء ابعاد حق دادخواهی محسوب نمی‌شود.,3,4",
133,openai/gpt-4o-mini,5,2,4,"بر اساس اصل 90 قانون اساسی، هر کس می‌تواند شکایت خود را به کمیسیون اصل 90 و همچنین به دیوان عدالت اداری ارائه دهد، اما دیوان عدالت اداری نمی‌تواند رسیدگی را متوقف کند و باید به شکایت رسیدگی کند.",2351,3216,70,3286,194,39,"results{explanation,answer,confidence}:
بر اساس اصل 90 قانون اساسی، هر کس می‌تواند شکایت خود را به کمیسیون اصل 90 و همچنین به دیوان عدالت اداری ارائه دهد، اما دیوان عدالت اداری نمی‌تواند رسیدگی را متوقف کند و باید به شکایت رسیدگی کند.,2,4",
134,openai/gpt-4o-mini,5,2,4,"طبق اصل 58 قانون اساسی، اعمال قوه مقننه صرفاً از طریق مجلس شورای اسلامی انجام می‌شود و این اصل به وضوح بیانگر این موضوع است.",2614,2950,49,2999,124,25,"results{explanation,answer,confidence}:
طبق اصل 58 قانون اساسی، اعمال قوه مقننه صرفاً از طریق مجلس شورای اسلامی انجام می‌شود و این اصل به وضوح بیانگر این موضوع است.,2,4",
135,openai/gpt-4o-mini,5,3,4,"بر اساس اصل 80 قانون اساسی، گرفتن و دادن وام یا کمک‌های بدون عوض داخلی و خارجی نیاز به تصویب مجلس شورای اسلامی دارد، اما صلح دعاوی مربوط به اموال دولتی طبق اصل 139 نیازمند تصویب است. بنابراین گزینه 1 نیاز به تصویب دارد و گزینه 2 نیز نیازمند تصویب است، در حالی که گزینه 3 و 4 به صراحت در قانون ذکر نشده‌اند. لذا گزینه 3 که به تغییر خطوط مرزی اشاره دارد، به تصویب مجلس نیاز ندارد.",3752,2498,125,2623,378,79,"results{explanation,answer,confidence}:
بر اساس اصل 80 قانون اساسی، گرفتن و دادن وام یا کمک‌های بدون عوض داخلی و خارجی نیاز به تصویب مجلس شورای اسلامی دارد، اما صلح دعاوی مربوط به اموال دولتی طبق اصل 139 نیازمند تصویب است. بنابراین گزینه 1 نیاز به تصویب دارد و گزینه 2 نیز نیازمند تصویب است، در حالی که گزینه 3 و 4 به صراحت در قانون ذکر نشده‌اند. لذا گزینه 3 که به تغییر خطوط مرزی اشاره دارد، به تصویب مجلس نیاز ندارد.,3,4",
136,openai/gpt-4o-mini,5,3,4,"براساس اصل 141 قانون اساسی، کارمندان دولت نمی‌توانند بیش از یک شغل دولتی داشته باشند و همچنین در مؤسسات خصوصی که تمام یا قسمتی از سرمایه آن متعلق به دولت است، مشغول به کار شوند. بنابراین، اقدام کارمند در این مورد مشمول ممنوعیت جمع مشاغل است.",4257,3021,83,3104,241,46,"results{explanation,answer,confidence}:
براساس اصل 141 قانون اساسی، کارمندان دولت نمی‌توانند بیش از یک شغل دولتی داشته باشند و همچنین در مؤسسات خصوصی که تمام یا قسمتی از سرمایه آن متعلق به دولت است، مشغول به کار شوند. بنابراین، اقدام کارمند در این مورد مشمول ممنوعیت جمع مشاغل است.,3,4",
137,openai/gpt-4o-mini,5,1,5,"اقدام شرکت در فروش دستگاه به کارخانجات خودروسازی که منجر به بیکاری کارگران می‌شود، مغایر اصل 40 قانون اساسی است که هیچکس نمی‌تواند اعمال حق خویش را وسیله اضرار به غیر قرار دهد.",2938,3738,69,3807,176,33,"results{explanation,answer,confidence}:
اقدام شرکت در فروش دستگاه به کارخانجات خودروسازی که منجر به بیکاری کارگران می‌شود، مغایر اصل 40 قانون اساسی است که هیچکس نمی‌تواند اعمال حق خویش را وسیله اضرار به غیر قرار دهد.,1,5",
138,openai/gpt-4o-mini,5,3,5,"طبق اصل 82 قانون اساسی، استخدام کارشناسان خارجی از طرف دولت ممنوع است مگر در موارد ضرورت با تصویب مجلس شورای اسلامی؛ بنابراین، مصوبه مجلس در این زمینه مغایر قانون اساسی است.",2411,2572,58,2630,173,32,"results{explanation,answer,confidence}:
طبق اصل 82 قانون اساسی، استخدام کارشناسان خارجی از طرف دولت ممنوع است مگر در موارد ضرورت با تصویب مجلس شورای اسلامی؛ بنابراین، مصوبه مجلس در این زمینه مغایر قانون اساسی است.,3,5",
139,openai/gpt-4o-mini,5,1,4,"بر اساس ماده 80 قانون تشکیلات، وظایف و انتخابات شوراهای اسلامی کشور، فرماندار موظف است در صورت مغایرت مصوبه با قوانین و مقررات، آن را به هیئت تطبیق مصوبات اعلام کند.",3066,3890,64,3954,165,31,"results{explanation,answer,confidence}:
بر اساس ماده 80 قانون تشکیلات، وظایف و انتخابات شوراهای اسلامی کشور، فرماندار موظف است در صورت مغایرت مصوبه با قوانین و مقررات، آن را به هیئت تطبیق مصوبات اعلام کند.,1,4",
140,openai/gpt-4o-mini,5,4,5,"طبق اصل 168 قانون اساسی، شرایط، اختیارات و نحوه انتخاب هیأت منصفه مشخص شده، اما نحوه نظارت بر هیأت منصفه در این اصل تصریح نشده است.",2515,2787,57,2844,131,26,"results{explanation,answer,confidence}:
طبق اصل 168 قانون اساسی، شرایط، اختیارات و نحوه انتخاب هیأت منصفه مشخص شده، اما نحوه نظارت بر هیأت منصفه در این اصل تصریح نشده است.,4,5",
