id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
97,openai/gpt-oss-120b,5,2,5,"بر اساس ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند (منبع 2) و ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند (منبع 1/4)، مجازات کلاهبرداری فقط برای افرادی که مال غیر یا به‌وسیله تبانی مال دیگران را به‌دست می‌آورند اعمال می‌شود؛ شخصی که منافع ملک خود را پس از اجاره به دیگری منتقل می‌کند، مال خود است و در این موارد مشمول کلاهبرداری نیست.",4990,3299,604,3903,383,75,"results{explanation,answer,confidence}:
بر اساس ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند (منبع 2) و ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند (منبع 1/4)، مجازات کلاهبرداری فقط برای افرادی که مال غیر یا به‌وسیله تبانی مال دیگران را به‌دست می‌آورند اعمال می‌شود؛ شخصی که منافع ملک خود را پس از اجاره به دیگری منتقل می‌کند، مال خود است و در این موارد مشمول کلاهبرداری نیست. ,2,5",
98,openai/gpt-oss-120b,5,4,4,"بر اساس ماده 9 قانون کاهش مجازات حبس تعزیری، توبه و پشیمانی به عنوان عوامل تخفیف برای شخص حقیقی محسوب می‌شود؛ اما در ماده 20 قانون مجازات اسلامی برای اشخاص حقوقی، هیچ‌گونه تخفیفی به دلیل توبه شخص حقیقی پیش‌بینی نشده و تنها مجازات‌های خاصی برای شخص حقوقی مقرر است، لذا قاضی می‌تواند فقط مجازات شخص حقیقی را تخفیف دهد.",5709,3385,717,4102,316,59,"results{explanation,answer,confidence}:
بر اساس ماده 9 قانون کاهش مجازات حبس تعزیری، توبه و پشیمانی به عنوان عوامل تخفیف برای شخص حقیقی محسوب می‌شود؛ اما در ماده 20 قانون مجازات اسلامی برای اشخاص حقوقی، هیچ‌گونه تخفیفی به دلیل توبه شخص حقیقی پیش‌بینی نشده و تنها مجازات‌های خاصی برای شخص حقوقی مقرر است، لذا قاضی می‌تواند فقط مجازات شخص حقیقی را تخفیف دهد.,4,4",
99,openai/gpt-oss-120b,5,4,5,"بر اساس ماده 54 قانون مجازات اسلامی، در دوره تعلیق اگر محکوم مرتکب جرمی عمدی تا درجه هفت شود (مانند رانندگی بدون پروانه درجه 6)، تعلیق لغو می‌شود و امکان بهره‌برداری از نهادهای ارفاقی برای جرم دوم وجود ندارد.",19728,2942,939,3881,208,39,"results{explanation,answer,confidence}:
بر اساس ماده 54 قانون مجازات اسلامی، در دوره تعلیق اگر محکوم مرتکب جرمی عمدی تا درجه هفت شود (مانند رانندگی بدون پروانه درجه 6)، تعلیق لغو می‌شود و امکان بهره‌برداری از نهادهای ارفاقی برای جرم دوم وجود ندارد.,4,5",
100,openai/gpt-oss-120b,5,2,5,"بر اساس ماده ۲ قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند (قانون ۱۳۰۸)، معرفی و فروش ملکی که متعلق به دیگری است به عنوان مال خود، به عنوان «تحصیل مال از طریق نامشروع» شناخته می‌شود؛ لذا رفتار پدر تحت این عنوان کیفری قرار می‌گیرد.",3538,4399,558,4957,251,50,"results{explanation,answer,confidence}:
بر اساس ماده ۲ قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند (قانون ۱۳۰۸)، معرفی و فروش ملکی که متعلق به دیگری است به عنوان مال خود، به عنوان «تحصیل مال از طریق نامشروع» شناخته می‌شود؛ لذا رفتار پدر تحت این عنوان کیفری قرار می‌گیرد.,2,5",
101,openai/gpt-oss-120b,5,2,4,ماده 382 قانون آیین دادرسی کیفری صلاحیت جرائم قتل غیر عمدی (مجازات حبس تا پنج سال) را به دادگاه کیفری دو می‌سپارد؛ دیوان عالی کشور نیز در پرونده مشابه تصادف رانندگی (منبع 1) صلاحیت دادگاه کیفری دو را تأیید کرده است.,6544,3885,608,4493,215,41,"results{explanation,answer,confidence}:
ماده 382 قانون آیین دادرسی کیفری صلاحیت جرائم قتل غیر عمدی (مجازات حبس تا پنج سال) را به دادگاه کیفری دو می‌سپارد؛ دیوان عالی کشور نیز در پرونده مشابه تصادف رانندگی (منبع 1) صلاحیت دادگاه کیفری دو را تأیید کرده است.,2,4",
102,openai/gpt-oss-120b,5,4,5,"بر اساس ماده 10 قانون آیین دادرسی کیفری، آرای اصداری دیوان عالی در خصوص جنبه عمومی جرایم غیر عمدی ناشی از کار، قطعی و غیرقابل تجدیدنظر است.",5404,3958,650,4608,139,27,"results{explanation,answer,confidence}:
بر اساس ماده 10 قانون آیین دادرسی کیفری، آرای اصداری دیوان عالی در خصوص جنبه عمومی جرایم غیر عمدی ناشی از کار، قطعی و غیرقابل تجدیدنظر است.,4,5",
103,openai/gpt-oss-120b,5,4,5,"بر اساس ماده 180 آیین دادرسی کیفری، جلب مطلق و بدون ارسال احضاریه فقط برای جرایمی که مجازات سلب حیات، قطع عضو یا حبس ابد دارند و برای جرایم تعزیری درجه پنج و بالاتر مجاز است؛ بنابراین برای جرایم تعزیری درجه دو و سه این امکان وجود ندارد.",4290,3273,516,3789,236,48,"results{explanation,answer,confidence}:
بر اساس ماده 180 آیین دادرسی کیفری، جلب مطلق و بدون ارسال احضاریه فقط برای جرایمی که مجازات سلب حیات، قطع عضو یا حبس ابد دارند و برای جرایم تعزیری درجه پنج و بالاتر مجاز است؛ بنابراین برای جرایم تعزیری درجه دو و سه این امکان وجود ندارد.,4,5",
104,openai/gpt-oss-120b,5,1,5,"بر اساس تبصره ماده 27 و ماده 28 قانون آیین دادرسی و تفسیر وحدت رویه، اختلاف صلاحیت بین دادگاه کیفری و دادگاه حقوقی در یک استان به دادگاه تجدیدنظر همان استان ارجاع می‌شود.",2418,3086,322,3408,170,33,"results{explanation,answer,confidence}:
بر اساس تبصره ماده 27 و ماده 28 قانون آیین دادرسی و تفسیر وحدت رویه، اختلاف صلاحیت بین دادگاه کیفری و دادگاه حقوقی در یک استان به دادگاه تجدیدنظر همان استان ارجاع می‌شود.,1,5",
105,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 597 قانون آیین دادرسی کیفری و تفسیر واحد رویه مندرج در منبع 1، جرائم مرتکب‌شده توسط ضابط دادگستری (حتی بدون کارت ویژه) در صلاحیت محاکم عمومی دادگستری، یعنی دادگاه کیفری یا دادگاه بخش، است.",4274,3793,336,4129,201,37,"results{explanation,answer,confidence}:
بر اساس ماده 597 قانون آیین دادرسی کیفری و تفسیر واحد رویه مندرج در منبع 1، جرائم مرتکب‌شده توسط ضابط دادگستری (حتی بدون کارت ویژه) در صلاحیت محاکم عمومی دادگستری، یعنی دادگاه کیفری یا دادگاه بخش، است.,1,5",
106,openai/gpt-oss-120b,5,3,5,"بر اساس ماده ۲۸۳ قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت، پس از صدور کیفرخواست و پیش از ارسال به دادگاه، اگر شاکی گذشت قطعی خود را اعلام کند، دادستان در صورت وجود شرایط قانونی می‌تواند از کیفرخواست عدول کرده و قرار تعلیق تعقیب متهم را صادر کند.",8048,2858,1085,3943,251,49,"results{explanation,answer,confidence}:
بر اساس ماده ۲۸۳ قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت، پس از صدور کیفرخواست و پیش از ارسال به دادگاه، اگر شاکی گذشت قطعی خود را اعلام کند، دادستان در صورت وجود شرایط قانونی می‌تواند از کیفرخواست عدول کرده و قرار تعلیق تعقیب متهم را صادر کند.,3,5",
107,openai/gpt-oss-120b,5,2,5,"بر اساس ماده 18 قانون آیین دادرسی کیفری، تنها زمانی که رأی قطعی کیفری «مؤثر در ماهیت امر حقوقی» باشد، برای دادگاهی که به ضرر و زیان یا امور حقوقی می‌پردازد لازم‌الاتباع است.",11000,3380,300,3680,173,33,"results{explanation,answer,confidence}:
بر اساس ماده 18 قانون آیین دادرسی کیفری، تنها زمانی که رأی قطعی کیفری «مؤثر در ماهیت امر حقوقی» باشد، برای دادگاهی که به ضرر و زیان یا امور حقوقی می‌پردازد لازم‌الاتباع است.,2,5",
108,openai/gpt-oss-120b,5,4,4,"طبق تبصره 1 ماده 45 قانون آیین دادرسی کیفری، شهروندان فقط در مواردی که جرم مشهود بر پایهٔ الف‑ب‑پ‑ت باشد می‌توانند برای جلوگیری از فرار متهم و حفظ صحنه اقدام کنند؛ جرایم سیاسی و مطبوعاتی در این فهرست نیستند، لذا در عدم حضور ضابطان شهروندان نمی‌توانند چنین اقداماتی انجام دهند.",18089,4057,2578,6635,276,50,"results{explanation,answer,confidence}:
طبق تبصره 1 ماده 45 قانون آیین دادرسی کیفری، شهروندان فقط در مواردی که جرم مشهود بر پایهٔ الف‑ب‑پ‑ت باشد می‌توانند برای جلوگیری از فرار متهم و حفظ صحنه اقدام کنند؛ جرایم سیاسی و مطبوعاتی در این فهرست نیستند، لذا در عدم حضور ضابطان شهروندان نمی‌توانند چنین اقداماتی انجام دهند.,4,4",
109,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم (بازداشت موقت) باید فوراً به دادستان ارسال شود؛ لذا تنها این نوع قرار در همان روز صدور به نظر دادستان می‌رسد.",4205,2799,467,3266,169,32,"results{explanation,answer,confidence}:
بر اساس ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم (بازداشت موقت) باید فوراً به دادستان ارسال شود؛ لذا تنها این نوع قرار در همان روز صدور به نظر دادستان می‌رسد.,1,5",
110,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 148 قانون آیین دادرسی کیفری و ماده 215 قانون مجازات اسلامی، در خصوص ضبط اموال یا اشیاء، تکلیف و تصمیم‌گیری به عهده دادگاه است؛ بنابراین اختیار ضبط به دادگاه تعلق دارد.",4750,3221,543,3764,180,34,"results{explanation,answer,confidence}:
بر اساس ماده 148 قانون آیین دادرسی کیفری و ماده 215 قانون مجازات اسلامی، در خصوص ضبط اموال یا اشیاء، تکلیف و تصمیم‌گیری به عهده دادگاه است؛ بنابراین اختیار ضبط به دادگاه تعلق دارد.,1,5",
111,openai/gpt-oss-120b,5,2,5,"بر اساس ماده 315 قانون آیین دادرسی کیفری (اصلاح‌شده) که مقرر می‌دارد جرائم افراد زیر ۱۸ سال که در صلاحیت ذاتی دادگاه انقلاب یا کیفری یک است، در «دادگاه کیفری یک ویژه رسیدگی به جرایم نوجوانان» رسیدگی می‌شود، برای دختر ۱۵ ساله مرتکب جرم تعزیری درجه سه، دادگاه صالح «دادگاه کیفری یک ویژه رسیدگی به جرایم نوجوانان» است.",6251,3668,833,4501,315,58,"results{explanation,answer,confidence}:
بر اساس ماده 315 قانون آیین دادرسی کیفری (اصلاح‌شده) که مقرر می‌دارد جرائم افراد زیر ۱۸ سال که در صلاحیت ذاتی دادگاه انقلاب یا کیفری یک است، در «دادگاه کیفری یک ویژه رسیدگی به جرایم نوجوانان» رسیدگی می‌شود، برای دختر ۱۵ ساله مرتکب جرم تعزیری درجه سه، دادگاه صالح «دادگاه کیفری یک ویژه رسیدگی به جرایم نوجوانان» است.,2,5",
112,openai/gpt-oss-120b,5,2,5,"بر اساس ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت صادره از دادگاه کیفری یک، از سوی دادستان و شاکی یا مدعی خصوصی قابل تجدیدنظر است.",3568,3456,355,3811,138,27,"results{explanation,answer,confidence}:
بر اساس ماده 390 قانون آیین دادرسی کیفری، قرار عدم صلاحیت صادره از دادگاه کیفری یک، از سوی دادستان و شاکی یا مدعی خصوصی قابل تجدیدنظر است.,2,5",
113,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 503 قانون آیین دادرسی کیفری، در جرایم تعزیری وقتی پس از صدور حکم قطعی محکوم علیه به جنون مبتلا شود، اجرای حکم تا زمان افاقه (بهبودی) به تعویق می‌افتد.",3956,3079,422,3501,163,32,"results{explanation,answer,confidence}:
بر اساس ماده 503 قانون آیین دادرسی کیفری، در جرایم تعزیری وقتی پس از صدور حکم قطعی محکوم علیه به جنون مبتلا شود، اجرای حکم تا زمان افاقه (بهبودی) به تعویق می‌افتد.,1,5",
114,openai/gpt-oss-120b,5,3,5,"ماده 415 آیین دادرسی کیفری مقرر می‌کند که برای جرایم تعزیری درجه ۷ و ۸ و همچنین جرایمی که دیه یا ارش آن بیش از خمس دیه کامل باشد، وکیل تسخیری الزامی است؛ بنابراین در جرایم تعزیری درجه ۷ و ۸ و جرایمی که دیه یا ارش آن تا خمس دیه کامل یا کمتر باشد، تعیین وکیل تسخیری الزامی نیست.",7354,3118,935,4053,276,60,"results{explanation,answer,confidence}:
ماده 415 آیین دادرسی کیفری مقرر می‌کند که برای جرایم تعزیری درجه ۷ و ۸ و همچنین جرایمی که دیه یا ارش آن بیش از خمس دیه کامل باشد، وکیل تسخیری الزامی است؛ بنابراین در جرایم تعزیری درجه ۷ و ۸ و جرایمی که دیه یا ارش آن تا خمس دیه کامل یا کمتر باشد، تعیین وکیل تسخیری الزامی نیست.,3,5",
115,openai/gpt-oss-120b,5,2,5,"بر اساس تبصره 3 ماده 217 قانون آیین دادرسی کیفری، در جرایم غیرعمدی اگر قاضی تشخیص دهد که حقوق بزه‌دیده می‌تواند به طریق دیگری تأمین شود، صدور هر دو قرار کفالت و وثیقه مجاز نیست.",4552,3437,541,3978,177,35,"results{explanation,answer,confidence}:
بر اساس تبصره 3 ماده 217 قانون آیین دادرسی کیفری، در جرایم غیرعمدی اگر قاضی تشخیص دهد که حقوق بزه‌دیده می‌تواند به طریق دیگری تأمین شود، صدور هر دو قرار کفالت و وثیقه مجاز نیست.,2,5",
116,openai/gpt-oss-120b,5,4,5,"بر اساس ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات، مقام قضایی می‌تواند صرفاً به صدور قرار نظارت قضایی اکتفاء کند.",3134,3805,324,4129,180,34,"results{explanation,answer,confidence}:
بر اساس ماده 247 قانون آیین دادرسی کیفری، در جرایم تعزیری درجه هفت و هشت، در صورت ارائه تضمین لازم برای جبران خسارات، مقام قضایی می‌تواند صرفاً به صدور قرار نظارت قضایی اکتفاء کند.,4,5",
117,openai/gpt-oss-120b,5,3,4,"بر اساس ماده ۳۳۱ آیین دادرسی کیفری، تقاضای سوگند قابل توکیل است؛ بنابراین ادعای «تقاضای سوگند قابل توکیل نیست» نادرست است.",4322,3295,487,3782,122,21,"results{explanation,answer,confidence}:
بر اساس ماده ۳۳۱ آیین دادرسی کیفری، تقاضای سوگند قابل توکیل است؛ بنابراین ادعای «تقاضای سوگند قابل توکیل نیست» نادرست است.,3,4",
118,openai/gpt-oss-120b,5,3,4,"بر اساس ماده 427 قانون آیین دادرسی کیفری، دیوان عالی می‌تواند در فرجام‌خواهی رأی صادر شده را نقض کرده و به‌جای آن حکم نهایی (مانند برائت) صادر کند؛ لذا اگر متهم را «قابل تعقیب» نداند، دیوان عالی رأی را نقض نموده و حکم برائت می‌دهد.",5588,3540,728,4268,231,45,"results{explanation,answer,confidence}:
بر اساس ماده 427 قانون آیین دادرسی کیفری، دیوان عالی می‌تواند در فرجام‌خواهی رأی صادر شده را نقض کرده و به‌جای آن حکم نهایی (مانند برائت) صادر کند؛ لذا اگر متهم را «قابل تعقیب» نداند، دیوان عالی رأی را نقض نموده و حکم برائت می‌دهد.,3,4",
119,openai/gpt-oss-120b,5,4,5,"طبق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور در صورتی که حکم قطعی را خلاف شرع بین یا خلاف قانون تشخیص دهد، مراتب را برای اعمال ماده 477 به رئیس قوه قضائیه اعلام می‌کند.",4065,3003,489,3492,177,36,"results{explanation,answer,confidence}:
طبق ماده 293 قانون آیین دادرسی کیفری، دادستان کل کشور در صورتی که حکم قطعی را خلاف شرع بین یا خلاف قانون تشخیص دهد، مراتب را برای اعمال ماده 477 به رئیس قوه قضائیه اعلام می‌کند.,4,5",
120,openai/gpt-oss-120b,5,2,5,"بر اساس ماده ۳۸۲ قانون آیین دادرسی کیفری، دادستان حق تجدیدنظر نسبت به حکم برائت متهم را در جرایم قابل‌گذشت (مجازات فقط جریمه) ندارد؛ بنابراین ادعای «در جرایم قابل‌گذشت … حق تجدیدنظر دادستان باقی است» با وحدت رویه و قانون مطابقت ندارد.",6015,3769,865,4634,234,42,"results{explanation,answer,confidence}:
بر اساس ماده ۳۸۲ قانون آیین دادرسی کیفری، دادستان حق تجدیدنظر نسبت به حکم برائت متهم را در جرایم قابل‌گذشت (مجازات فقط جریمه) ندارد؛ بنابراین ادعای «در جرایم قابل‌گذشت … حق تجدیدنظر دادستان باقی است» با وحدت رویه و قانون مطابقت ندارد.,2,5",
121,openai/gpt-oss-120b,5,4,5,"بر اساس اصل ۵۲ قانون اساسی، بودجه سالانه کل کشور توسط دولت تهیه می‌شود و برای رسیدگی و تصویب به مجلس شورای اسلامی تسلیم می‌گردد؛ لذا مرجع نهایی تصویب بودجه مجلس است.",3052,2954,291,3245,165,32,"results{explanation,answer,confidence}:
بر اساس اصل ۵۲ قانون اساسی، بودجه سالانه کل کشور توسط دولت تهیه می‌شود و برای رسیدگی و تصویب به مجلس شورای اسلامی تسلیم می‌گردد؛ لذا مرجع نهایی تصویب بودجه مجلس است.,4,5",
122,openai/gpt-oss-120b,5,4,5,"طبق اصل 45 قانون اساسی، انفال و ثروت‌های عمومی شامل «نیزارها و بیشه‌های طبیعی» می‌شود؛ بنابراین گزینه 4 صحیح است.",4468,2731,543,3274,113,20,"results{explanation,answer,confidence}:
طبق اصل 45 قانون اساسی، انفال و ثروت‌های عمومی شامل «نیزارها و بیشه‌های طبیعی» می‌شود؛ بنابراین گزینه 4 صحیح است.,4,5",
123,openai/gpt-oss-120b,5,3,4,"بر اساس اصل ۱۶۴ قانون اساسی، تغییر سمت یا محل خدمت قاضی تنها با تصمیم رئیس قوه قضائیه پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.",3483,2508,375,2883,150,31,"results{explanation,answer,confidence}:
بر اساس اصل ۱۶۴ قانون اساسی، تغییر سمت یا محل خدمت قاضی تنها با تصمیم رئیس قوه قضائیه پس از مشورت با رئیس دیوان عالی کشور و دادستان کل امکان‌پذیر است.,3,4",
124,openai/gpt-oss-120b,5,2,4,"طبق اصل ۴۹ قانون اساسی، دولت ملزم است ثروت‌های ناشی از ربا، غصب، رشوه، اختلاس و سایر موارد غیرمشروع را به‌سرعت با رسیدگی و تحقیق شرعی بازگرداند؛ لذا دعاوی مربوط به این جرایم باید به‌صورت خارج از نوبت رسیدگی شوند.",11057,2173,590,2763,212,40,"results{explanation,answer,confidence}:
طبق اصل ۴۹ قانون اساسی، دولت ملزم است ثروت‌های ناشی از ربا، غصب، رشوه، اختلاس و سایر موارد غیرمشروع را به‌سرعت با رسیدگی و تحقیق شرعی بازگرداند؛ لذا دعاوی مربوط به این جرایم باید به‌صورت خارج از نوبت رسیدگی شوند.,2,4",
125,openai/gpt-oss-120b,5,1,5,"بر اساس اصل ۱۶۸ قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی به‌صورت علنی و با حضور هیأت منصفه انجام می‌شود؛ لذا اصل «علنی بودن» از اصول حاکم بر رسیدگی‌های قضایی است.",3084,2282,307,2589,167,32,"results{explanation,answer,confidence}:
بر اساس اصل ۱۶۸ قانون اساسی، رسیدگی به جرایم سیاسی و مطبوعاتی به‌صورت علنی و با حضور هیأت منصفه انجام می‌شود؛ لذا اصل «علنی بودن» از اصول حاکم بر رسیدگی‌های قضایی است.,1,5",
126,openai/gpt-oss-120b,5,2,5,"طبق اصل 43 قانون اساسی، در بخش اقتصاد، بند ششم به‌وضوح «منع اسراف و تبذیر در همه شئون مربوط به اقتصاد» را عنوان می‌کند، لذا این اصل در حوزهٔ اقتصاد قرار دارد.",2783,2902,257,3159,158,32,"results{explanation,answer,confidence}:
طبق اصل 43 قانون اساسی، در بخش اقتصاد، بند ششم به‌وضوح «منع اسراف و تبذیر در همه شئون مربوط به اقتصاد» را عنوان می‌کند، لذا این اصل در حوزهٔ اقتصاد قرار دارد.,2,5",
127,openai/gpt-oss-120b,5,2,4,"بر اساس اصل 85 قانون اساسی، «سمت نمایندگی قائم به شخص است و قابل واگذاری به دیگری نیست»، لذا تشخیص عدم مغایرت اساسنامه‌های مصوب کمیسیون‌های داخلی مجلس با قوانین بر عهده رئیس مجلس است.",7554,2325,1001,3326,183,34,"results{explanation,answer,confidence}:
بر اساس اصل 85 قانون اساسی، «سمت نمایندگی قائم به شخص است و قابل واگذاری به دیگری نیست»، لذا تشخیص عدم مغایرت اساسنامه‌های مصوب کمیسیون‌های داخلی مجلس با قوانین بر عهده رئیس مجلس است.,2,4",
128,openai/gpt-oss-120b,5,4,5,"بر اساس اصل ۲۸ قانون اساسی، «هر کس حق دارد شغلی را که می‌خواهد برگزیده و این حق مشروط بر این است که مخالف اسلام، مصالح عمومی و حقوق دیگران نباشد»، لذا آزادی انتخاب شغل مشروط به رعایت حقوق دیگران است.",2745,2797,260,3057,199,41,"results{explanation,answer,confidence}:
بر اساس اصل ۲۸ قانون اساسی، «هر کس حق دارد شغلی را که می‌خواهد برگزیده و این حق مشروط بر این است که مخالف اسلام، مصالح عمومی و حقوق دیگران نباشد»، لذا آزادی انتخاب شغل مشروط به رعایت حقوق دیگران است.,4,5",
129,openai/gpt-oss-120b,5,1,4,"بر اساس اصل 176 قانون اساسی، مصوبات شورای عالی امنیت ملی پس از تأیید مقام رهبری اجرایی می‌شود و به‌طور صریح باید با متن و روح قانون مغایرت نداشته باشد.",7091,3045,798,3843,151,30,"results{explanation,answer,confidence}:
بر اساس اصل 176 قانون اساسی، مصوبات شورای عالی امنیت ملی پس از تأیید مقام رهبری اجرایی می‌شود و به‌طور صریح باید با متن و روح قانون مغایرت نداشته باشد.,1,4",
130,openai/gpt-oss-120b,5,2,5,"بر اساس اصل چهل و هشتم قانون اساسی (ماده 48) که صراحتاً می‌گوید بهره‌برداری از منابع طبیعی و توزیع فعالیت‌های اقتصادی میان استان‌ها نباید تبعیض‌آمیز باشد، ممنوعیت تبعیض در این حوزه تصریح شده است.",3133,2128,306,2434,195,34,"results{explanation,answer,confidence}:
بر اساس اصل چهل و هشتم قانون اساسی (ماده 48) که صراحتاً می‌گوید بهره‌برداری از منابع طبیعی و توزیع فعالیت‌های اقتصادی میان استان‌ها نباید تبعیض‌آمیز باشد، ممنوعیت تبعیض در این حوزه تصریح شده است.,2,5",
131,openai/gpt-oss-120b,5,1,5,"بر اساس اصل چهل و یکم قانون اساسی، سلب تابعیت تنها به درخواست خود فرد یا در صورت اخذ تابعیت دیگر امکان‌پذیر است؛ بنابراین حق تابعیت می‌تواند به درخواست صاحب‌حق سلب شود.",3842,2651,411,3062,168,32,"results{explanation,answer,confidence}:
بر اساس اصل چهل و یکم قانون اساسی، سلب تابعیت تنها به درخواست خود فرد یا در صورت اخذ تابعیت دیگر امکان‌پذیر است؛ بنابراین حق تابعیت می‌تواند به درخواست صاحب‌حق سلب شود.,1,5",
132,openai/gpt-oss-120b,5,3,5,"بر اساس اصل ۳۴ قانون اساسی، ابعاد حق دادخواهی شامل دسترسی به دادگاه‌ها، حق رجوع به دادگاه‌های صالح و ممنوعیت اجبار افراد به عدم مراجعه است؛ اما «دو درجه‌ای بودن رسیدگی» جزئی از ساختار دادرسی است و به عنوان بعدی از حق دادخواهی شناخته نمی‌شود.",3428,3182,374,3556,241,45,"results{explanation,answer,confidence}:
بر اساس اصل ۳۴ قانون اساسی، ابعاد حق دادخواهی شامل دسترسی به دادگاه‌ها، حق رجوع به دادگاه‌های صالح و ممنوعیت اجبار افراد به عدم مراجعه است؛ اما «دو درجه‌ای بودن رسیدگی» جزئی از ساختار دادرسی است و به عنوان بعدی از حق دادخواهی شناخته نمی‌شود.,3,5",
133,openai/gpt-oss-120b,5,2,4,"بر اساس اصل 90 قانون اساسی، مجلس موظف است به شکایت کتبی شهروند رسیدگی کند و بر اساس اصل 170، هر کس می‌تواند از دیوان عدالت اداری تقاضای ابطال مصوبه‌ای که خلاف قانون می‌داند را داشته باشد؛ بنابراین هر دو مرجع صلاحیت دارند و مکلف به رسیدگی به این شکایت هستند.",4525,3278,775,4053,257,51,"results{explanation,answer,confidence}:
بر اساس اصل 90 قانون اساسی، مجلس موظف است به شکایت کتبی شهروند رسیدگی کند و بر اساس اصل 170، هر کس می‌تواند از دیوان عدالت اداری تقاضای ابطال مصوبه‌ای که خلاف قانون می‌داند را داشته باشد؛ بنابراین هر دو مرجع صلاحیت دارند و مکلف به رسیدگی به این شکایت هستند.,2,4",
134,openai/gpt-oss-120b,5,2,5,"طبق اصل 58 قانون اساسی، اعمال قوه مقننه صرفاً از طریق مجلس شورای اسلامی که از نمایندگان منتخب مردم تشکیل می‌شود، انجام می‌گیرد؛ لذا گزینه 2 صحیح است.",3137,3012,313,3325,149,28,"results{explanation,answer,confidence}:
طبق اصل 58 قانون اساسی، اعمال قوه مقننه صرفاً از طریق مجلس شورای اسلامی که از نمایندگان منتخب مردم تشکیل می‌شود، انجام می‌گیرد؛ لذا گزینه 2 صحیح است.,2,5",
135,openai/gpt-oss-120b,5,1,5,"بر اساس اصل 139 قانون اساسی، صلح دعاوی مربوط به اموال دولتی صرفاً به تصویب هیأت وزیران و اطلاع به مجلس نیاز دارد و مگر اینکه طرف دعوا خارجی باشد یا موضوع مهم داخلی تلقی شود، ضرورتاً به تصویب مجلس نمی‌رسد.",10368,2562,586,3148,204,41,"results{explanation,answer,confidence}:
بر اساس اصل 139 قانون اساسی، صلح دعاوی مربوط به اموال دولتی صرفاً به تصویب هیأت وزیران و اطلاع به مجلس نیاز دارد و مگر اینکه طرف دعوا خارجی باشد یا موضوع مهم داخلی تلقی شود، ضرورتاً به تصویب مجلس نمی‌رسد.,1,5",
136,openai/gpt-oss-120b,5,3,5,"طبق اصل 141 قانون اساسی، کارمندان دولت (از جمله کارمندان شرکت‌های دولتی) حتی در زمان مرخصی بدون حقوق مشمول ممنوعیت جمع مشاغل بوده و نمی‌توانند به عنوان مدیرعامل شرکت خصوصی مشغول به کار شوند.",16830,3085,416,3501,190,34,"results{explanation,answer,confidence}:
طبق اصل 141 قانون اساسی، کارمندان دولت (از جمله کارمندان شرکت‌های دولتی) حتی در زمان مرخصی بدون حقوق مشمول ممنوعیت جمع مشاغل بوده و نمی‌توانند به عنوان مدیرعامل شرکت خصوصی مشغول به کار شوند.,3,5",
137,openai/gpt-oss-120b,5,1,5,"طبق اصل 40 قانون اساسی «هیچ‌کس نمی‌تواند اعمال حق خویش را وسیله اضرار به غیر یا تجاوز به منافع عمومی قرار دهد»، فروش وسیع دستگاهی که منجر به بیکاری گسترده کارگران می‌شود، به‌عنوان اضرار به دیگران محسوب می‌گردد؛ بنابراین اقدام شرکت مغایر این اصل است.",5645,3800,500,4300,249,45,"results{explanation,answer,confidence}:
طبق اصل 40 قانون اساسی «هیچ‌کس نمی‌تواند اعمال حق خویش را وسیله اضرار به غیر یا تجاوز به منافع عمومی قرار دهد»، فروش وسیع دستگاهی که منجر به بیکاری گسترده کارگران می‌شود، به‌عنوان اضرار به دیگران محسوب می‌گردد؛ بنابراین اقدام شرکت مغایر این اصل است.,1,5",
